"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","branch.g31k","branch.5gtn","counterbalance.qny1","Spreadsheet","Current.Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Manipulation..Spreadsheet","Random_ID_new"
2,1732549112746,"25/11/2024 15:38:32",1732549112746,0,"25/11/2024 15:38:32",177048,9,"task-xk4o",NA,41598450,NA,"complete",NA,NA,"computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 130.0.0.0","1536x864","1536x743",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"EFDGCHBA","Passed AC2","","spreadsheet","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",3568.70000000005,3563.8,3568.70000000005,3568.70000000005,3563.8,3568.70000000005,1,3568.70000000005,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,"SUPSCO36211"
3,1732549114831,"25/11/2024 15:38:34",1732549114831,0,"25/11/2024 15:38:34",177048,9,"task-xk4o",NA,41598450,NA,"complete",NA,NA,"computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 130.0.0.0","1536x864","1536x743",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"EFDGCHBA","Passed AC2","","spreadsheet","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",2,"continue","",2090.70000000009,2081.6,2090.70000000009,2090.70000000009,2081.6,2090.70000000009,1,2090.70000000009,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPSCO36211"
4,1732549122105,"25/11/2024 15:38:42",1732549122105,0,"25/11/2024 15:38:42",177048,9,"task-xk4o",NA,41598450,NA,"complete",NA,NA,"computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 130.0.0.0","1536x864","1536x743",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"EFDGCHBA","Passed AC2","","spreadsheet","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",3,"continue","",7282.5,7277.4,7282.5,7282.5,7277.4,7282.5,1,7282.5,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,"SUPSCO36211"
5,1732549127712,"25/11/2024 15:38:47",1732549127712,0,"25/11/2024 15:38:47",177048,9,"task-xk4o",NA,41598450,NA,"complete",NA,NA,"computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 130.0.0.0","1536x864","1536x743",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"EFDGCHBA","Passed AC2","","spreadsheet","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",4,"continue","",5612,5595.4,5612,5612,5595.4,5612,1,5612,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,"SUPSCO36211"
6,1732549131083,"25/11/2024 15:38:51",1732549131083,0,"25/11/2024 15:38:51",177048,9,"task-xk4o",NA,41598450,NA,"complete",NA,NA,"computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 130.0.0.0","1536x864","1536x743",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"EFDGCHBA","Passed AC2","","spreadsheet","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 12","1a4vu2",5,"continue","",3388.10000000002,3380.5,3388.10000000002,3388.10000000002,3380.5,3388.10000000002,1,3388.10000000002,0,0,NA,"Click To Continue","Continue Button",2,"object-2466","Task Instructions",NA,"SUPSCO36211"
7,1732549135999,"25/11/2024 15:38:55",1732549135999,0,"25/11/2024 15:38:55",177048,9,"task-xk4o",NA,41598450,NA,"complete",NA,NA,"computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 130.0.0.0","1536x864","1536x743",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"EFDGCHBA","Passed AC2","","spreadsheet","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 13","q9vwda",6,"continue","",4923.2,4912.6,4923.2,4923.2,4912.6,4923.2,1,4923.2,0,0,NA,"Click To Continue","Continue Button",2,"object-2989","Task Instructions",NA,"SUPSCO36211"
8,1732549138617,"25/11/2024 15:38:58",1732549138617,0,"25/11/2024 15:38:58",177048,9,"task-xk4o",NA,41598450,NA,"complete",NA,NA,"computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 130.0.0.0","1536x864","1536x743",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"EFDGCHBA","Passed AC2","","spreadsheet","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 11","oyulb7",7,"continue","",2629.40000000005,2614.6,2629.40000000005,2629.40000000005,2614.6,2629.40000000005,1,2629.40000000005,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,"SUPSCO36211"
9,1732549141475,"25/11/2024 15:39:01",1732549141475,0,"25/11/2024 15:39:01",177048,9,"task-xk4o",NA,41598450,NA,"complete",NA,NA,"computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 130.0.0.0","1536x864","1536x743",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"EFDGCHBA","Passed AC2","","spreadsheet","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",8,"continue","",2872.30000000005,2864.4,2872.30000000005,2872.30000000005,2864.4,2872.30000000005,1,2872.30000000005,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,"SUPSCO36211"
10,1732549141480,"25/11/2024 15:39:01",1732549141480,0,"25/11/2024 15:39:01",177048,9,"task-xk4o",NA,41598450,NA,"complete",NA,NA,"computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 130.0.0.0","1536x864","1536x743",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"EFDGCHBA","Passed AC2","","spreadsheet","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","END",NA,NA,32429,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPSCO36211"
1,1732121409918,"20/11/2024 16:50:09",1732121409918,0,"20/11/2024 16:50:09",177048,9,"task-xk4o",NA,41494434,NA,"complete",NA,NA,"computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 130.0.0.0","1616x909","1616x741",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"FGEHDACB","Passed AC2","","spreadsheet_4","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPSCO79674"
2,1732121417641,"20/11/2024 16:50:17",1732121417641,0,"20/11/2024 16:50:17",177048,9,"task-xk4o",NA,41494434,NA,"complete",NA,NA,"computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 130.0.0.0","1616x909","1616x741",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"FGEHDACB","Passed AC2","","spreadsheet_4","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",7601.50000000019,7598.7,7601.50000000019,7601.50000000019,7598.7,7601.50000000019,1,7601.50000000019,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,"SUPSCO79674"
3,1732121424907,"20/11/2024 16:50:24",1732121424907,0,"20/11/2024 16:50:24",177048,9,"task-xk4o",NA,41494434,NA,"complete",NA,NA,"computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 130.0.0.0","1616x909","1616x741",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"FGEHDACB","Passed AC2","","spreadsheet_4","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",2,"continue","",7269.1,7265.5,7269.1,7269.1,7265.5,7269.1,1,7269.1,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPSCO79674"
4,1732121457601,"20/11/2024 16:50:57",1732121457601,0,"20/11/2024 16:50:57",177048,9,"task-xk4o",NA,41494434,NA,"complete",NA,NA,"computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 130.0.0.0","1616x909","1616x741",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"FGEHDACB","Passed AC2","","spreadsheet_4","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",3,"continue","",32697.0000000004,32694.8,32697.0000000004,32697.0000000004,32694.8,32697.0000000004,1,32697.0000000004,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,"SUPSCO79674"
5,1732121476980,"20/11/2024 16:51:16",1732121476980,0,"20/11/2024 16:51:16",177048,9,"task-xk4o",NA,41494434,NA,"complete",NA,NA,"computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 130.0.0.0","1616x909","1616x741",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"FGEHDACB","Passed AC2","","spreadsheet_4","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",4,"continue","",19380.2,19363.6,19380.2,19380.2,19363.6,19380.2,1,19380.2,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,"SUPSCO79674"
6,1732121499911,"20/11/2024 16:51:39",1732121499911,0,"20/11/2024 16:51:39",177048,9,"task-xk4o",NA,41494434,NA,"complete",NA,NA,"computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 130.0.0.0","1616x909","1616x741",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"FGEHDACB","Passed AC2","","spreadsheet_4","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 12","1a4vu2",5,"continue","",22948.7,22945.2,22948.7,22948.7,22945.2,22948.7,1,22948.7,0,0,NA,"Click To Continue","Continue Button",2,"object-2466","Task Instructions",NA,"SUPSCO79674"
7,1732121512358,"20/11/2024 16:51:52",1732121512358,0,"20/11/2024 16:51:52",177048,9,"task-xk4o",NA,41494434,NA,"complete",NA,NA,"computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 130.0.0.0","1616x909","1616x741",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"FGEHDACB","Passed AC2","","spreadsheet_4","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 13","q9vwda",6,"continue","",12450.6000000001,12449.1,12450.6000000001,12450.6000000001,12449.1,12450.6000000001,1,12450.6000000001,0,0,NA,"Click To Continue","Continue Button",2,"object-2989","Task Instructions",NA,"SUPSCO79674"
8,1732121519913,"20/11/2024 16:51:59",1732121519913,0,"20/11/2024 16:51:59",177048,9,"task-xk4o",NA,41494434,NA,"complete",NA,NA,"computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 130.0.0.0","1616x909","1616x741",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"FGEHDACB","Passed AC2","","spreadsheet_4","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 11","oyulb7",7,"continue","",7556.70000000027,7549,7556.70000000027,7556.70000000027,7549,7556.70000000027,1,7556.70000000027,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,"SUPSCO79674"
9,1732121524823,"20/11/2024 16:52:04",1732121524823,0,"20/11/2024 16:52:04",177048,9,"task-xk4o",NA,41494434,NA,"complete",NA,NA,"computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 130.0.0.0","1616x909","1616x741",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"FGEHDACB","Passed AC2","","spreadsheet_4","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",8,"continue","",4915.69999999998,4899.09999999999,4915.69999999998,4915.69999999998,4899.09999999999,4915.69999999998,1,4915.69999999998,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,"SUPSCO79674"
10,1732121524831,"20/11/2024 16:52:04",1732121524831,0,"20/11/2024 16:52:04",177048,9,"task-xk4o",NA,41494434,NA,"complete",NA,NA,"computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 130.0.0.0","1616x909","1616x741",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"FGEHDACB","Passed AC2","","spreadsheet_4","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","END",NA,NA,114838,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPSCO79674"
1,1731939433893,"18/11/2024 14:17:13",1731939433893,0,"18/11/2024 14:17:13",177048,9,"task-xk4o",NA,41421189,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 131.0.0.0","1366x768","1366x589",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"CDBEAFHG","Passed AC2","","spreadsheet_5","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPSCO42721"
2,1731939437644,"18/11/2024 14:17:17",1731939437644,0,"18/11/2024 14:17:17",177048,9,"task-xk4o",NA,41421189,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 131.0.0.0","1366x768","1366x589",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"CDBEAFHG","Passed AC2","","spreadsheet_5","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",3545.00000002384,3541.9,3545.00000002384,3545.00000002384,3541.9,3545.00000002384,1,3545.00000002384,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,"SUPSCO42721"
3,1731939440418,"18/11/2024 14:17:20",1731939440418,0,"18/11/2024 14:17:20",177048,9,"task-xk4o",NA,41421189,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 131.0.0.0","1366x768","1366x589",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"CDBEAFHG","Passed AC2","","spreadsheet_5","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",2,"continue","",2777,2760.4,2777,2777,2760.4,2777,1,2777,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPSCO42721"
4,1731939443732,"18/11/2024 14:17:23",1731939443732,0,"18/11/2024 14:17:23",177048,9,"task-xk4o",NA,41421189,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 131.0.0.0","1366x768","1366x589",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"CDBEAFHG","Passed AC2","","spreadsheet_5","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",3,"continue","",3331.90000001192,3325.7,3331.90000001192,3331.90000001192,3325.7,3331.90000001192,1,3331.90000001192,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,"SUPSCO42721"
5,1731939453393,"18/11/2024 14:17:33",1731939453393,0,"18/11/2024 14:17:33",177048,9,"task-xk4o",NA,41421189,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 131.0.0.0","1366x768","1366x589",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"CDBEAFHG","Passed AC2","","spreadsheet_5","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",4,"continue","",9666.80000000596,9661.2,9666.80000000596,9666.80000000596,9661.2,9666.80000000596,1,9666.80000000596,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,"SUPSCO42721"
6,1731939457629,"18/11/2024 14:17:37",1731939457629,0,"18/11/2024 14:17:37",177048,9,"task-xk4o",NA,41421189,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 131.0.0.0","1366x768","1366x589",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"CDBEAFHG","Passed AC2","","spreadsheet_5","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 12","1a4vu2",5,"continue","",4240.3,4223.7,4240.3,4240.3,4223.7,4240.3,1,4240.3,0,0,NA,"Click To Continue","Continue Button",2,"object-2466","Task Instructions",NA,"SUPSCO42721"
7,1731939464353,"18/11/2024 14:17:44",1731939464353,0,"18/11/2024 14:17:44",177048,9,"task-xk4o",NA,41421189,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 131.0.0.0","1366x768","1366x589",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"CDBEAFHG","Passed AC2","","spreadsheet_5","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 13","q9vwda",6,"continue","",6742.10000002384,6734.8,6742.10000002384,6742.10000002384,6734.8,6742.10000002384,1,6742.10000002384,0,0,NA,"Click To Continue","Continue Button",2,"object-2989","Task Instructions",NA,"SUPSCO42721"
8,1731939467620,"18/11/2024 14:17:47",1731939467620,0,"18/11/2024 14:17:47",177048,9,"task-xk4o",NA,41421189,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 131.0.0.0","1366x768","1366x589",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"CDBEAFHG","Passed AC2","","spreadsheet_5","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 11","oyulb7",7,"continue","",3274.2,3259,3274.2,3274.2,3259,3274.2,1,3274.2,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,"SUPSCO42721"
9,1731939470532,"18/11/2024 14:17:50",1731939470532,0,"18/11/2024 14:17:50",177048,9,"task-xk4o",NA,41421189,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 131.0.0.0","1366x768","1366x589",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"CDBEAFHG","Passed AC2","","spreadsheet_5","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",8,"continue","",2926.89999999999,2910.2,2926.89999999999,2926.89999999999,2910.2,2926.89999999999,1,2926.89999999999,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,"SUPSCO42721"
10,1731939470536,"18/11/2024 14:17:50",1731939470536,0,"18/11/2024 14:17:50",177048,9,"task-xk4o",NA,41421189,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 131.0.0.0","1366x768","1366x589",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"CDBEAFHG","Passed AC2","","spreadsheet_5","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","END",NA,NA,36573,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPSCO42721"
1,1731689755021,"15/11/2024 16:55:55",1731689755021,0,"15/11/2024 16:55:55",177048,9,"task-xk4o",NA,41376150,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 131.0.0.0","1470x956","1470x831",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"BCADHEGF","Failed AC2","Passed AC1","spreadsheet_3","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPSCO04571"
2,1731689758883,"15/11/2024 16:55:58",1731689758883,0,"15/11/2024 16:55:58",177048,9,"task-xk4o",NA,41376150,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 131.0.0.0","1470x956","1470x831",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"BCADHEGF","Failed AC2","Passed AC1","spreadsheet_3","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",3687.79999999981,3683.4,3687.79999999981,3687.79999999981,3683.4,3687.79999999981,1,3687.79999999981,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,"SUPSCO04571"
3,1731689762130,"15/11/2024 16:56:02",1731689762130,0,"15/11/2024 16:56:02",177048,9,"task-xk4o",NA,41376150,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 131.0.0.0","1470x956","1470x831",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"BCADHEGF","Failed AC2","Passed AC1","spreadsheet_3","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",2,"continue","",3251.70000000009,3249,3251.70000000009,3251.70000000009,3249,3251.70000000009,1,3251.70000000009,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPSCO04571"
4,1731689773452,"15/11/2024 16:56:13",1731689773452,0,"15/11/2024 16:56:13",177048,9,"task-xk4o",NA,41376150,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 131.0.0.0","1470x956","1470x831",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"BCADHEGF","Failed AC2","Passed AC1","spreadsheet_3","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",3,"continue","",11324.8999999998,11317.7,11324.8999999998,11324.8999999998,11317.7,11324.8999999998,1,11324.8999999998,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,"SUPSCO04571"
5,1731689808101,"15/11/2024 16:56:48",1731689808101,0,"15/11/2024 16:56:48",177048,9,"task-xk4o",NA,41376150,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 131.0.0.0","1470x956","1470x831",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"BCADHEGF","Failed AC2","Passed AC1","spreadsheet_3","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",4,"continue","",34656.9,34649.8,34656.9,34656.9,34649.8,34656.9,1,34656.9,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,"SUPSCO04571"
6,1731689811740,"15/11/2024 16:56:51",1731689811740,0,"15/11/2024 16:56:51",177048,9,"task-xk4o",NA,41376150,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 131.0.0.0","1470x956","1470x831",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"BCADHEGF","Failed AC2","Passed AC1","spreadsheet_3","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 12","1a4vu2",5,"continue","",3646.70000000009,3633.3,3646.70000000009,3646.70000000009,3633.3,3646.70000000009,1,3646.70000000009,0,0,NA,"Click To Continue","Continue Button",2,"object-2466","Task Instructions",NA,"SUPSCO04571"
