"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","randomiser.lqqr","randomiser.28m8","randomiser.tf5j","branch.vlgf","Spreadsheet","Current.Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Spreadsheet..Index","Spreadsheet..X1","Spreadsheet..X2","Spreadsheet..Display","Spreadsheet..test_response_save","Manipulation..Spreadsheet","Store..test_response_save","Random_ID"
"81",1691097043485,"03/08/2023 21:10:43",1691100643485,1,"03/08/2023 23:10:43",139282,42,"task-g4az",NA,31043321,9205048,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x571",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","JAIBHCGDFE",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In","Feedback Phrases List 2","Feedback Phrases List 2",39,"Task","Screen 3","izqege",2,"continue","",1766.196,1766.196,1766.196,1766.196,1766.196,1766.196,1,1766.196,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"Your description was very insightful.","You seemed very in-control.","Task",NA,NA,NA,"SUPTM79155"
"82",1691097044737,"03/08/2023 21:10:44",1691100644737,1,"03/08/2023 23:10:44",139282,42,"task-g4az",NA,31043321,9205048,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x571",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","JAIBHCGDFE",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In","Feedback Phrases List 2","Feedback Phrases List 2",40,"Task","Screen 1","113qg5",1,"continue","",1252.89600000298,1249.96100000001,1252.89600000298,1252.89600000298,1249.96100000001,1252.89600000298,1,1252.89600000298,0,0,NA,"Click To Continue","Text_left_X2",3,"object-19",NA,1,"Well done!","Excellent!","Task",NA,NA,NA,"SUPTM79155"
"83",1691097046501,"03/08/2023 21:10:46",1691100646501,1,"03/08/2023 23:10:46",139282,42,"task-g4az",NA,31043321,9205048,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x571",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","JAIBHCGDFE",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In","Feedback Phrases List 2","Feedback Phrases List 2",40,"Task","Screen 3","izqege",2,"continue","",1766.299,1766.299,1766.299,1766.299,1766.299,1766.299,1,1766.299,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"Well done!","Excellent!","Task",NA,NA,NA,"SUPTM79155"
"84",1691097048920,"03/08/2023 21:10:48",1691100648920,1,"03/08/2023 23:10:48",139282,42,"task-g4az",NA,31043321,9205048,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x571",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","JAIBHCGDFE",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In","Feedback Phrases List 2","Feedback Phrases List 2",41,"Task","Screen 1","113qg5",1,"continue","",2419.63600000297,2416.36199999999,2419.63600000297,2419.63600000297,2416.36199999999,2419.63600000297,1,2419.63600000297,0,0,NA,"Click To Continue","Text_left_X1",2,"object-18",NA,1,"Excellent!","You said all the right things.","Task",NA,NA,NA,"SUPTM79155"
"85",1691097050684,"03/08/2023 21:10:50",1691100650684,1,"03/08/2023 23:10:50",139282,42,"task-g4az",NA,31043321,9205048,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x571",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","JAIBHCGDFE",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In","Feedback Phrases List 2","Feedback Phrases List 2",41,"Task","Screen 3","izqege",2,"continue","",1766.489,1766.489,1766.489,1766.489,1766.489,1766.489,1,1766.489,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"Excellent!","You said all the right things.","Task",NA,NA,NA,"SUPTM79155"
"86",1691097052766,"03/08/2023 21:10:52",1691100652766,1,"03/08/2023 23:10:52",139282,42,"task-g4az",NA,31043321,9205048,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x571",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","JAIBHCGDFE",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In","Feedback Phrases List 2","Feedback Phrases List 2",42,"Task","Screen 1","113qg5",1,"continue","",2082.68500000148,2066.38999999998,2082.68500000148,2082.68500000148,2066.38999999998,2082.68500000148,1,2082.68500000148,0,0,NA,"Click To Continue","Text_left_X2",3,"object-19",NA,1,"That was decent.","You appeared very confident.","Task",NA,NA,NA,"SUPTM79155"
"87",1691097054516,"03/08/2023 21:10:54",1691100654516,1,"03/08/2023 23:10:54",139282,42,"task-g4az",NA,31043321,9205048,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x571",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","JAIBHCGDFE",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In","Feedback Phrases List 2","Feedback Phrases List 2",42,"Task","Screen 3","izqege",2,"continue","",1766.47,1766.47,1766.47,1766.47,1766.47,1766.47,1,1766.47,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"That was decent.","You appeared very confident.","Task",NA,NA,NA,"SUPTM79155"
"88",1691097055714,"03/08/2023 21:10:55",1691100655714,1,"03/08/2023 23:10:55",139282,42,"task-g4az",NA,31043321,9205048,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x571",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","JAIBHCGDFE",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In","Feedback Phrases List 2","Feedback Phrases List 2",43,"Task","Screen 1","113qg5",1,"continue","",1197.72500000001,1183.139,1197.72500000001,1197.72500000001,1183.139,1197.72500000001,1,1197.72500000001,0,0,NA,"Click To Continue","Text_left_X2",3,"object-19",NA,1,"Well done!","I could easily picture what you were describing.","Task",NA,NA,NA,"SUPTM79155"
"89",1691097057466,"03/08/2023 21:10:57",1691100657466,1,"03/08/2023 23:10:57",139282,42,"task-g4az",NA,31043321,9205048,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x571",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","JAIBHCGDFE",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In","Feedback Phrases List 2","Feedback Phrases List 2",43,"Task","Screen 3","izqege",2,"continue","",1766.715,1766.715,1766.715,1766.715,1766.715,1766.715,1,1766.715,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"Well done!","I could easily picture what you were describing.","Task",NA,NA,NA,"SUPTM79155"
"90",1691097058605,"03/08/2023 21:10:58",1691100658605,1,"03/08/2023 23:10:58",139282,42,"task-g4az",NA,31043321,9205048,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x571",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","JAIBHCGDFE",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In","Feedback Phrases List 2","Feedback Phrases List 2",44,"Task","Screen 1","113qg5",1,"continue","",1138.77099999852,1133.20500000002,1138.77099999852,1138.77099999852,1133.20500000002,1138.77099999852,1,1138.77099999852,0,0,NA,"Click To Continue","Text_left_X1",2,"object-18",NA,1,"That was perfect.","You seemed very in-control.","Task",NA,NA,NA,"SUPTM79155"
"91",1691097060365,"03/08/2023 21:11:00",1691100660365,1,"03/08/2023 23:11:00",139282,42,"task-g4az",NA,31043321,9205048,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x571",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","JAIBHCGDFE",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In","Feedback Phrases List 2","Feedback Phrases List 2",44,"Task","Screen 3","izqege",2,"continue","",1766.11499999999,1766.11499999999,1766.11499999999,1766.11499999999,1766.11499999999,1766.11499999999,1,1766.11499999999,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"That was perfect.","You seemed very in-control.","Task",NA,NA,NA,"SUPTM79155"
"92",1691097061278,"03/08/2023 21:11:01",1691100661278,1,"03/08/2023 23:11:01",139282,42,"task-g4az",NA,31043321,9205048,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x571",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","JAIBHCGDFE",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In","Feedback Phrases List 2","Feedback Phrases List 2",45,"Task","Screen 1","113qg5",1,"continue","",912.450999998517,900.070999999996,912.450999998517,912.450999998517,900.070999999996,912.450999998517,1,912.450999998517,0,0,NA,"Click To Continue","Text_left_X2",3,"object-19",NA,1,"That was decent.","You seemed very in-control.","Task",NA,NA,NA,"SUPTM79155"
"93",1691097063032,"03/08/2023 21:11:03",1691100663032,1,"03/08/2023 23:11:03",139282,42,"task-g4az",NA,31043321,9205048,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x571",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","JAIBHCGDFE",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In","Feedback Phrases List 2","Feedback Phrases List 2",45,"Task","Screen 3","izqege",2,"continue","",1766.299,1766.299,1766.299,1766.299,1766.299,1766.299,1,1766.299,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"That was decent.","You seemed very in-control.","Task",NA,NA,NA,"SUPTM79155"
"94",1691097064321,"03/08/2023 21:11:04",1691100664321,1,"03/08/2023 23:11:04",139282,42,"task-g4az",NA,31043321,9205048,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x571",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","JAIBHCGDFE",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In","Feedback Phrases List 2","Feedback Phrases List 2",46,"Task","Screen 1","113qg5",1,"continue","",1289.08099999852,1283.09900000002,1289.08099999852,1289.08099999852,1283.09900000002,1289.08099999852,1,1289.08099999852,0,0,NA,"Click To Continue","Text_left_X2",3,"object-19",NA,1,"Excellent!","You are really engaging when you speak.","Task",NA,NA,NA,"SUPTM79155"
"95",1691097066082,"03/08/2023 21:11:06",1691100666082,1,"03/08/2023 23:11:06",139282,42,"task-g4az",NA,31043321,9205048,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x571",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","JAIBHCGDFE",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In","Feedback Phrases List 2","Feedback Phrases List 2",46,"Task","Screen 3","izqege",2,"continue","",1766.497,1766.497,1766.497,1766.497,1766.497,1766.497,1,1766.497,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"Excellent!","You are really engaging when you speak.","Task",NA,NA,NA,"SUPTM79155"
"96",1691097067635,"03/08/2023 21:11:07",1691100667635,1,"03/08/2023 23:11:07",139282,42,"task-g4az",NA,31043321,9205048,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x571",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","JAIBHCGDFE",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In","Feedback Phrases List 2","Feedback Phrases List 2",47,"Task","Screen 1","113qg5",1,"continue","",1553.68500000148,1549.75899999999,1553.68500000148,1553.68500000148,1549.75899999999,1553.68500000148,1,1553.68500000148,0,0,NA,"Click To Continue","Text_left_X1",2,"object-18",NA,1,"That was perfect.","You are really engaging when you speak.","Task",NA,NA,NA,"SUPTM79155"
"97",1691097069398,"03/08/2023 21:11:09",1691100669398,1,"03/08/2023 23:11:09",139282,42,"task-g4az",NA,31043321,9205048,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x571",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","JAIBHCGDFE",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In","Feedback Phrases List 2","Feedback Phrases List 2",47,"Task","Screen 3","izqege",2,"continue","",1766.71400000001,1766.71400000001,1766.71400000001,1766.71400000001,1766.71400000001,1766.71400000001,1,1766.71400000001,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"That was perfect.","You are really engaging when you speak.","Task",NA,NA,NA,"SUPTM79155"
"98",1691097071085,"03/08/2023 21:11:11",1691100671085,1,"03/08/2023 23:11:11",139282,42,"task-g4az",NA,31043321,9205048,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x571",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","JAIBHCGDFE",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In","Feedback Phrases List 2","Feedback Phrases List 2",48,"Task","Screen 1","113qg5",1,"continue","",1687.11199999999,1683.15299999999,1687.11199999999,1687.11199999999,1683.15299999999,1687.11199999999,1,1687.11199999999,0,0,NA,"Click To Continue","Text_left_X2",3,"object-19",NA,1,"I could easily picture what you were describing.","Your description was very insightful.","Task",NA,NA,NA,"SUPTM79155"
"99",1691097072847,"03/08/2023 21:11:12",1691100672847,1,"03/08/2023 23:11:12",139282,42,"task-g4az",NA,31043321,9205048,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x571",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","JAIBHCGDFE",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In","Feedback Phrases List 2","Feedback Phrases List 2",48,"Task","Screen 3","izqege",2,"continue","",1766.19099999999,1766.19099999999,1766.19099999999,1766.19099999999,1766.19099999999,1766.19099999999,1,1766.19099999999,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"I could easily picture what you were describing.","Your description was very insightful.","Task",NA,NA,NA,"SUPTM79155"
"100",1691097074286,"03/08/2023 21:11:14",1691100674286,1,"03/08/2023 23:11:14",139282,42,"task-g4az",NA,31043321,9205048,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x571",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","JAIBHCGDFE",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In","Feedback Phrases List 2","Feedback Phrases List 2",49,"Task","Screen 1","113qg5",1,"continue","",1439.46800000299,1433.36600000001,1439.46800000299,1439.46800000299,1433.36600000001,1439.46800000299,1,1439.46800000299,0,0,NA,"Click To Continue","Text_left_X2",3,"object-19",NA,1,"You did what was asked of you.","Your description was very insightful.","Task",NA,NA,NA,"SUPTM79155"
"101",1691097076047,"03/08/2023 21:11:16",1691100676047,1,"03/08/2023 23:11:16",139282,42,"task-g4az",NA,31043321,9205048,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x571",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","JAIBHCGDFE",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In","Feedback Phrases List 2","Feedback Phrases List 2",49,"Task","Screen 3","izqege",2,"continue","",1766.478,1766.478,1766.478,1766.478,1766.478,1766.478,1,1766.478,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"You did what was asked of you.","Your description was very insightful.","Task",NA,NA,NA,"SUPTM79155"
"102",1691097077358,"03/08/2023 21:11:17",1691100677358,1,"03/08/2023 23:11:17",139282,42,"task-g4az",NA,31043321,9205048,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x571",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","JAIBHCGDFE",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In","Feedback Phrases List 2","Feedback Phrases List 2",50,"Task","Screen 1","113qg5",1,"continue","",1311.02400000149,1299.58600000001,1311.02400000149,1311.02400000149,1299.58600000001,1311.02400000149,1,1311.02400000149,0,0,NA,"Click To Continue","Text_left_X2",3,"object-19",NA,1,"That was satisfactory.","Your description was very insightful.","Task",NA,NA,NA,"SUPTM79155"
"103",1691097079113,"03/08/2023 21:11:19",1691100679113,1,"03/08/2023 23:11:19",139282,42,"task-g4az",NA,31043321,9205048,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x571",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","JAIBHCGDFE",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In","Feedback Phrases List 2","Feedback Phrases List 2",50,"Task","Screen 3","izqege",2,"continue","",1766.652,1766.652,1766.652,1766.652,1766.652,1766.652,1,1766.652,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"That was satisfactory.","Your description was very insightful.","Task",NA,NA,NA,"SUPTM79155"
"104",1691097081246,"03/08/2023 21:11:21",1691100681246,1,"03/08/2023 23:11:21",139282,42,"task-g4az",NA,31043321,9205048,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x571",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","JAIBHCGDFE",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In","Feedback Phrases List 2","Feedback Phrases List 2",51,"Task","Screen 1","113qg5",1,"continue","",2133.25299999991,2116.42199999996,2133.25299999991,2133.25299999991,2116.42199999996,2133.25299999991,1,2133.25299999991,0,0,NA,"Click To Continue","Text_left_X1",2,"object-18",NA,1,"You're very articulate.","You said all the right things.","Task",NA,NA,NA,"SUPTM79155"
"105",1691097082997,"03/08/2023 21:11:22",1691100682997,1,"03/08/2023 23:11:22",139282,42,"task-g4az",NA,31043321,9205048,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x571",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","JAIBHCGDFE",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In","Feedback Phrases List 2","Feedback Phrases List 2",51,"Task","Screen 3","izqege",2,"continue","",1766.49300000002,1766.49300000002,1766.49300000002,1766.49300000002,1766.49300000002,1766.49300000002,1,1766.49300000002,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"You're very articulate.","You said all the right things.","Task",NA,NA,NA,"SUPTM79155"
"106",1691097084110,"03/08/2023 21:11:24",1691100684110,1,"03/08/2023 23:11:24",139282,42,"task-g4az",NA,31043321,9205048,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x571",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","JAIBHCGDFE",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In","Feedback Phrases List 2","Feedback Phrases List 2",52,"Task","Screen 1","113qg5",1,"continue","",1113.97100000299,1099.60000000003,1113.97100000299,1113.97100000299,1099.60000000003,1113.97100000299,1,1113.97100000299,0,0,NA,"Click To Continue","Text_left_X1",2,"object-18",NA,1,"Your description was very insightful.","You came across really well.","Task",NA,NA,NA,"SUPTM79155"
"107",1691097085863,"03/08/2023 21:11:25",1691100685863,1,"03/08/2023 23:11:25",139282,42,"task-g4az",NA,31043321,9205048,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x571",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","JAIBHCGDFE",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In","Feedback Phrases List 2","Feedback Phrases List 2",52,"Task","Screen 3","izqege",2,"continue","",1766.67299999995,1766.67299999995,1766.67299999995,1766.67299999995,1766.67299999995,1766.67299999995,1,1766.67299999995,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"Your description was very insightful.","You came across really well.","Task",NA,NA,NA,"SUPTM79155"
"108",1691097087636,"03/08/2023 21:11:27",1691100687636,1,"03/08/2023 23:11:27",139282,42,"task-g4az",NA,31043321,9205048,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x571",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","JAIBHCGDFE",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In","Feedback Phrases List 2","Feedback Phrases List 2",53,"Task","Screen 1","113qg5",1,"continue","",1773.49800000002,1766.429,1773.49800000002,1773.49800000002,1766.429,1773.49800000002,1,1773.49800000002,0,0,NA,"Click To Continue","Text_left_X2",3,"object-19",NA,1,"That was decent.","Excellent!","Task",NA,NA,NA,"SUPTM79155"
