"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","randomiser.lqqr","randomiser.28m8","randomiser.tf5j","branch.vlgf","Spreadsheet","Current.Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Spreadsheet..Index","Spreadsheet..X1","Spreadsheet..X2","Spreadsheet..Display","Spreadsheet..test_response_save","Manipulation..Spreadsheet","Store..test_response_save","Random_ID"
"11",1690913160429,"01/08/2023 18:06:00",1690916760429,1,"01/08/2023 20:06:00",139282,42,"task-lqy7",NA,30991409,9194236,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x739",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",4,"Task","Screen 3","izqege",2,"continue","",1766.68199999999,1766.68199999999,1766.68199999999,1766.68199999999,1766.68199999999,1766.68199999999,1,1766.68199999999,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"You did what was asked of you.","You appear very smart.","Task",NA,NA,NA,"SUPTM24387"
"12",1690913164366,"01/08/2023 18:06:04",1690916764366,1,"01/08/2023 20:06:04",139282,42,"task-lqy7",NA,30991409,9194236,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x739",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",5,"Task","Screen 1","113qg5",1,"continue","",3937.78199995232,3933.345,3937.78199995232,3937.78199995232,3933.345,3937.78199995232,1,3937.78199995232,0,0,NA,"Click To Continue","Text_left_X1",2,"object-18",NA,1,"You said all the right things.","You came across really well.","Task",NA,NA,NA,"SUPTM24387"
"13",1690913166129,"01/08/2023 18:06:06",1690916766129,1,"01/08/2023 20:06:06",139282,42,"task-lqy7",NA,30991409,9194236,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x739",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",5,"Task","Screen 3","izqege",2,"continue","",1766.55,1766.55,1766.55,1766.55,1766.55,1766.55,1,1766.55,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"You said all the right things.","You came across really well.","Task",NA,NA,NA,"SUPTM24387"
"14",1690913167633,"01/08/2023 18:06:07",1690916767633,1,"01/08/2023 20:06:07",139282,42,"task-lqy7",NA,30991409,9194236,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x739",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",6,"Task","Screen 1","113qg5",1,"continue","",1504.18699996424,1500.132,1504.18699996424,1504.18699996424,1500.132,1504.18699996424,1,1504.18699996424,0,0,NA,"Click To Continue","Text_left_X1",2,"object-18",NA,1,"Excellent!","You appear very smart.","Task",NA,NA,NA,"SUPTM24387"
"15",1690913169396,"01/08/2023 18:06:09",1690916769396,1,"01/08/2023 20:06:09",139282,42,"task-lqy7",NA,30991409,9194236,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x739",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",6,"Task","Screen 3","izqege",2,"continue","",1766.694,1766.694,1766.694,1766.694,1766.694,1766.694,1,1766.694,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"Excellent!","You appear very smart.","Task",NA,NA,NA,"SUPTM24387"
"16",1690913170733,"01/08/2023 18:06:10",1690916770733,1,"01/08/2023 20:06:10",139282,42,"task-lqy7",NA,30991409,9194236,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x739",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",7,"Task","Screen 1","113qg5",1,"continue","",1337.96099998808,1333.33,1337.96099998808,1337.96099998808,1333.33,1337.96099998808,1,1337.96099998808,0,0,NA,"Click To Continue","Text_left_X2",3,"object-19",NA,1,"Excellent!","That was perfect.","Task",NA,NA,NA,"SUPTM24387"
"17",1690913172496,"01/08/2023 18:06:12",1690916772496,1,"01/08/2023 20:06:12",139282,42,"task-lqy7",NA,30991409,9194236,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x739",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",7,"Task","Screen 3","izqege",2,"continue","",1766.60799999999,1766.60799999999,1766.60799999999,1766.60799999999,1766.60799999999,1766.60799999999,1,1766.60799999999,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"Excellent!","That was perfect.","Task",NA,NA,NA,"SUPTM24387"
"18",1690913174219,"01/08/2023 18:06:14",1690916774219,1,"01/08/2023 20:06:14",139282,42,"task-lqy7",NA,30991409,9194236,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x739",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",8,"Task","Screen 1","113qg5",1,"continue","",1724.02299998808,1716.734,1724.02299998808,1724.02299998808,1716.734,1724.02299998808,1,1724.02299998808,0,0,NA,"Click To Continue","Text_left_X2",3,"object-19",NA,1,"That was satisfactory.","You are really engaging when you speak.","Task",NA,NA,NA,"SUPTM24387"
"19",1690913175979,"01/08/2023 18:06:15",1690916775979,1,"01/08/2023 20:06:15",139282,42,"task-lqy7",NA,30991409,9194236,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x739",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",8,"Task","Screen 3","izqege",2,"continue","",1766.52800000001,1766.52800000001,1766.52800000001,1766.52800000001,1766.52800000001,1766.52800000001,1,1766.52800000001,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"That was satisfactory.","You are really engaging when you speak.","Task",NA,NA,NA,"SUPTM24387"
"20",1690913181844,"01/08/2023 18:06:21",1690916781844,1,"01/08/2023 20:06:21",139282,42,"task-lqy7",NA,30991409,9194236,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x739",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",9,"Task","Screen 1","113qg5",1,"continue","",5865.561,5850.164,5865.561,5865.561,5850.164,5865.561,1,5865.561,0,0,NA,"Click To Continue","Text_left_X2",3,"object-19",NA,1,"You seemed very in-control.","You appear very smart.","Task",NA,NA,NA,"SUPTM24387"
"21",1690913183596,"01/08/2023 18:06:23",1690916783596,1,"01/08/2023 20:06:23",139282,42,"task-lqy7",NA,30991409,9194236,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x739",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",9,"Task","Screen 3","izqege",2,"continue","",1766.681,1766.681,1766.681,1766.681,1766.681,1766.681,1,1766.681,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"You seemed very in-control.","You appear very smart.","Task",NA,NA,NA,"SUPTM24387"
"22",1690913185648,"01/08/2023 18:06:25",1690916785648,1,"01/08/2023 20:06:25",139282,42,"task-lqy7",NA,30991409,9194236,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x739",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",10,"Task","Screen 1","113qg5",1,"continue","",2052.31599996424,2049.91100000001,2052.31599996424,2052.31599996424,2049.91100000001,2052.31599996424,1,2052.31599996424,0,0,NA,"Click To Continue","Text_left_X1",2,"object-18",NA,1,"Your description was very insightful.","You're very articulate.","Task",NA,NA,NA,"SUPTM24387"
"23",1690913187413,"01/08/2023 18:06:27",1690916787413,1,"01/08/2023 20:06:27",139282,42,"task-lqy7",NA,30991409,9194236,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x739",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",10,"Task","Screen 3","izqege",2,"continue","",1766.73899999999,1766.73899999999,1766.73899999999,1766.73899999999,1766.73899999999,1766.73899999999,1,1766.73899999999,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"Your description was very insightful.","You're very articulate.","Task",NA,NA,NA,"SUPTM24387"
"24",1690913188603,"01/08/2023 18:06:28",1690916788603,1,"01/08/2023 20:06:28",139282,42,"task-lqy7",NA,30991409,9194236,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x739",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",11,"Task","Screen 1","113qg5",1,"continue","",1191.26599998809,1183.281,1191.26599998809,1191.26599998809,1183.281,1191.26599998809,1,1191.26599998809,0,0,NA,"Click To Continue","Text_left_X1",2,"object-18",NA,1,"That was perfect.","You appear very smart.","Task",NA,NA,NA,"SUPTM24387"
"25",1690913190363,"01/08/2023 18:06:30",1690916790363,1,"01/08/2023 20:06:30",139282,42,"task-lqy7",NA,30991409,9194236,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x739",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",11,"Task","Screen 3","izqege",2,"continue","",1766.71400000001,1766.71400000001,1766.71400000001,1766.71400000001,1766.71400000001,1766.71400000001,1,1766.71400000001,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"That was perfect.","You appear very smart.","Task",NA,NA,NA,"SUPTM24387"
"26",1690913191592,"01/08/2023 18:06:31",1690916791592,1,"01/08/2023 20:06:31",139282,42,"task-lqy7",NA,30991409,9194236,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x739",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",12,"Task","Screen 1","113qg5",1,"continue","",1230.17099996423,1216.715,1230.17099996423,1230.17099996423,1216.715,1230.17099996423,1,1230.17099996423,0,0,NA,"Click To Continue","Text_left_X2",3,"object-19",NA,1,"That was satisfactory.","That was perfect.","Task",NA,NA,NA,"SUPTM24387"
"27",1690913193346,"01/08/2023 18:06:33",1690916793346,1,"01/08/2023 20:06:33",139282,42,"task-lqy7",NA,30991409,9194236,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x739",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",12,"Task","Screen 3","izqege",2,"continue","",1766.607,1766.607,1766.607,1766.607,1766.607,1766.607,1,1766.607,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"That was satisfactory.","That was perfect.","Task",NA,NA,NA,"SUPTM24387"
"28",1690913197875,"01/08/2023 18:06:37",1690916797875,1,"01/08/2023 20:06:37",139282,42,"task-lqy7",NA,30991409,9194236,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x739",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",13,"Task","Screen 1","113qg5",1,"continue","",4529.249,4516.75199999999,4529.249,4529.249,4516.75199999999,4529.249,1,4529.249,0,0,NA,"Click To Continue","Text_left_X2",3,"object-19",NA,1,"Excellent!","You appeared very confident.","Task",NA,NA,NA,"SUPTM24387"
"29",1690913199629,"01/08/2023 18:06:39",1690916799629,1,"01/08/2023 20:06:39",139282,42,"task-lqy7",NA,30991409,9194236,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x739",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",13,"Task","Screen 3","izqege",2,"continue","",1766.67300000001,1766.67300000001,1766.67300000001,1766.67300000001,1766.67300000001,1766.67300000001,1,1766.67300000001,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"Excellent!","You appeared very confident.","Task",NA,NA,NA,"SUPTM24387"
"30",1690913200860,"01/08/2023 18:06:40",1690916800860,1,"01/08/2023 20:06:40",139282,42,"task-lqy7",NA,30991409,9194236,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x739",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",14,"Task","Screen 1","113qg5",1,"continue","",1231.52399998807,1216.587,1231.52399998807,1231.52399998807,1216.587,1231.52399998807,1,1231.52399998807,0,0,NA,"Click To Continue","Text_left_X2",3,"object-19",NA,1,"That was satisfactory.","You appeared very confident.","Task",NA,NA,NA,"SUPTM24387"
"31",1690913202613,"01/08/2023 18:06:42",1690916802613,1,"01/08/2023 20:06:42",139282,42,"task-lqy7",NA,30991409,9194236,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x739",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",14,"Task","Screen 3","izqege",2,"continue","",1766.837,1766.837,1766.837,1766.837,1766.837,1766.837,1,1766.837,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"That was satisfactory.","You appeared very confident.","Task",NA,NA,NA,"SUPTM24387"
"32",1690913204027,"01/08/2023 18:06:44",1690916804027,1,"01/08/2023 20:06:44",139282,42,"task-lqy7",NA,30991409,9194236,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x739",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",15,"Task","Screen 1","113qg5",1,"continue","",1414.89999999999,1399.913,1414.89999999999,1414.89999999999,1399.913,1414.89999999999,1,1414.89999999999,0,0,NA,"Click To Continue","Text_left_X2",3,"object-19",NA,1,"Well done!","That was perfect.","Task",NA,NA,NA,"SUPTM24387"
"33",1690913205779,"01/08/2023 18:06:45",1690916805779,1,"01/08/2023 20:06:45",139282,42,"task-lqy7",NA,30991409,9194236,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x739",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",15,"Task","Screen 3","izqege",2,"continue","",1766.65599999999,1766.65599999999,1766.65599999999,1766.65599999999,1766.65599999999,1766.65599999999,1,1766.65599999999,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"Well done!","That was perfect.","Task",NA,NA,NA,"SUPTM24387"
"34",1690913206968,"01/08/2023 18:06:46",1690916806968,1,"01/08/2023 20:06:46",139282,42,"task-lqy7",NA,30991409,9194236,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x739",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",16,"Task","Screen 1","113qg5",1,"continue","",1189.53099998808,1183.36200000001,1189.53099998808,1189.53099998808,1183.36200000001,1189.53099998808,1,1189.53099998808,0,0,NA,"Click To Continue","Text_left_X2",3,"object-19",NA,1,"That was decent.","You appeared very confident.","Task",NA,NA,NA,"SUPTM24387"
"35",1690913208729,"01/08/2023 18:06:48",1690916808729,1,"01/08/2023 20:06:48",139282,42,"task-lqy7",NA,30991409,9194236,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x739",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",16,"Task","Screen 3","izqege",2,"continue","",1766.643,1766.643,1766.643,1766.643,1766.643,1766.643,1,1766.643,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"That was decent.","You appeared very confident.","Task",NA,NA,NA,"SUPTM24387"
"36",1690913212911,"01/08/2023 18:06:52",1690916812911,1,"01/08/2023 20:06:52",139282,42,"task-lqy7",NA,30991409,9194236,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x739",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",17,"Task","Screen 1","113qg5",1,"continue","",4182.02599998808,4166.698,4182.02599998808,4182.02599998808,4166.698,4182.02599998808,1,4182.02599998808,0,0,NA,"Click To Continue","Text_left_X2",3,"object-19",NA,1,"That was satisfactory.","That was decent.","Task",NA,NA,NA,"SUPTM24387"
"37",1690913214663,"01/08/2023 18:06:54",1690916814663,1,"01/08/2023 20:06:54",139282,42,"task-lqy7",NA,30991409,9194236,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x739",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",17,"Task","Screen 3","izqege",2,"continue","",1766.66799999999,1766.66799999999,1766.66799999999,1766.66799999999,1766.66799999999,1766.66799999999,1,1766.66799999999,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"That was satisfactory.","That was decent.","Task",NA,NA,NA,"SUPTM24387"
"38",1690913220656,"01/08/2023 18:07:00",1690916820656,1,"01/08/2023 20:07:00",139282,42,"task-lqy7",NA,30991409,9194236,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x739",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",18,"Task","Screen 1","113qg5",1,"continue","",5993.46000000001,5983.36500000001,5993.46000000001,5993.46000000001,5983.36500000001,5993.46000000001,1,5993.46000000001,0,0,NA,"Click To Continue","Text_left_X2",3,"object-19",NA,1,"I could easily picture what you were describing.","You're very articulate.","Task",NA,NA,NA,"SUPTM24387"
"39",1690913222412,"01/08/2023 18:07:02",1690916822412,1,"01/08/2023 20:07:02",139282,42,"task-lqy7",NA,30991409,9194236,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x739",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",18,"Task","Screen 3","izqege",2,"continue","",1766.511,1766.511,1766.511,1766.511,1766.511,1766.511,1,1766.511,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"I could easily picture what you were describing.","You're very articulate.","Task",NA,NA,NA,"SUPTM24387"
"40",1690913225985,"01/08/2023 18:07:05",1690916825985,1,"01/08/2023 20:07:05",139282,42,"task-lqy7",NA,30991409,9194236,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x739",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",19,"Task","Screen 1","113qg5",1,"continue","",3572.88399995232,3566.666,3572.88399995232,3572.88399995232,3566.666,3572.88399995232,1,3572.88399995232,0,0,NA,"Click To Continue","Text_left_X1",2,"object-18",NA,1,"You're very articulate.","You appeared very confident.","Task",NA,NA,NA,"SUPTM24387"
"41",1690913227746,"01/08/2023 18:07:07",1690916827746,1,"01/08/2023 20:07:07",139282,42,"task-lqy7",NA,30991409,9194236,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x739",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",19,"Task","Screen 3","izqege",2,"continue","",1766.781,1766.781,1766.781,1766.781,1766.781,1766.781,1,1766.781,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"You're very articulate.","You appeared very confident.","Task",NA,NA,NA,"SUPTM24387"
