"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","branch.g31k","branch.5gtn","Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Manipulation..Spreadsheet","Random_ID"
4,1711571905555,"27/03/2024 20:38:25",1711571905555,0,"27/03/2024 20:38:25",172741,4,"task-kvtv",NA,36540728,NA,"complete",NA,"660480e4f877d52fea84d69a","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 122.0.0.0","1536x864","1536x695",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"FGEHDICAB","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",3,"continue","",9393.49999999106,9380.1,9393.49999999106,9393.49999999106,9380.1,9393.49999999106,1,9393.49999999106,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,"SUPPRF42873"
5,1711571915818,"27/03/2024 20:38:35",1711571915818,0,"27/03/2024 20:38:35",172741,4,"task-kvtv",NA,36540728,NA,"complete",NA,"660480e4f877d52fea84d69a","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 122.0.0.0","1536x864","1536x695",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"FGEHDICAB","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",4,"continue","",10276.200000003,10263.2,10276.200000003,10276.200000003,10263.2,10276.200000003,1,10276.200000003,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,"SUPPRF42873"
6,1711571922642,"27/03/2024 20:38:42",1711571922642,0,"27/03/2024 20:38:42",172741,4,"task-kvtv",NA,36540728,NA,"complete",NA,"660480e4f877d52fea84d69a","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 122.0.0.0","1536x864","1536x695",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"FGEHDICAB","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 12","1a4vu2",5,"continue","",6836.50000000298,6830.9,6836.50000000298,6836.50000000298,6830.9,6836.50000000298,1,6836.50000000298,0,0,NA,"Click To Continue","Continue Button",2,"object-2466","Task Instructions",NA,"SUPPRF42873"
7,1711571927663,"27/03/2024 20:38:47",1711571927663,0,"27/03/2024 20:38:47",172741,4,"task-kvtv",NA,36540728,NA,"complete",NA,"660480e4f877d52fea84d69a","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 122.0.0.0","1536x864","1536x695",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"FGEHDICAB","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 13","q9vwda",6,"continue","",5027.29999999106,5015.2,5027.29999999106,5027.29999999106,5015.2,5027.29999999106,1,5027.29999999106,0,0,NA,"Click To Continue","Continue Button",2,"object-2989","Task Instructions",NA,"SUPPRF42873"
8,1711571931767,"27/03/2024 20:38:51",1711571931767,0,"27/03/2024 20:38:51",172741,4,"task-kvtv",NA,36540728,NA,"complete",NA,"660480e4f877d52fea84d69a","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 122.0.0.0","1536x864","1536x695",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"FGEHDICAB","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 11","oyulb7",7,"continue","",4115.2,4098.5,4115.2,4115.2,4098.5,4115.2,1,4115.2,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,"SUPPRF42873"
9,1711571934576,"27/03/2024 20:38:54",1711571934576,0,"27/03/2024 20:38:54",172741,4,"task-kvtv",NA,36540728,NA,"complete",NA,"660480e4f877d52fea84d69a","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 122.0.0.0","1536x864","1536x695",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"FGEHDICAB","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",8,"continue","",2826.7,2815.8,2826.7,2826.7,2815.8,2826.7,1,2826.7,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,"SUPPRF42873"
10,1711571934580,"27/03/2024 20:38:54",1711571934580,0,"27/03/2024 20:38:54",172741,4,"task-kvtv",NA,36540728,NA,"complete",NA,"660480e4f877d52fea84d69a","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 122.0.0.0","1536x864","1536x695",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"FGEHDICAB","Passed AC2","","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF42873"
1,1711573078460,"27/03/2024 20:57:58",1711573078460,0,"27/03/2024 20:57:58",172741,4,"task-kvtv",NA,36541567,NA,"complete",NA,"6604848b3df49eb93cbb0da9","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1536x864","1536x730",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"GHFIEADBC","Passed AC2","","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF66031"
2,1711573084088,"27/03/2024 20:58:04",1711573084088,0,"27/03/2024 20:58:04",172741,4,"task-kvtv",NA,36541567,NA,"complete",NA,"6604848b3df49eb93cbb0da9","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1536x864","1536x730",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"GHFIEADBC","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",5436.69999998808,5432.1,5436.69999998808,5436.69999998808,5432.1,5436.69999998808,1,5436.69999998808,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,"SUPPRF66031"
3,1711573087140,"27/03/2024 20:58:07",1711573087140,0,"27/03/2024 20:58:07",172741,4,"task-kvtv",NA,36541567,NA,"complete",NA,"6604848b3df49eb93cbb0da9","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1536x864","1536x730",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"GHFIEADBC","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",2,"continue","",3057.59999998808,3049.2,3057.59999998808,3057.59999998808,3049.2,3057.59999998808,1,3057.59999998808,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPPRF66031"
4,1711573098854,"27/03/2024 20:58:18",1711573098854,0,"27/03/2024 20:58:18",172741,4,"task-kvtv",NA,36541567,NA,"complete",NA,"6604848b3df49eb93cbb0da9","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1536x864","1536x730",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"GHFIEADBC","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",3,"continue","",11721.8999999881,11715.1,11721.8999999881,11721.8999999881,11715.1,11721.8999999881,1,11721.8999999881,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,"SUPPRF66031"
5,1711573111852,"27/03/2024 20:58:31",1711573111852,0,"27/03/2024 20:58:31",172741,4,"task-kvtv",NA,36541567,NA,"complete",NA,"6604848b3df49eb93cbb0da9","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1536x864","1536x730",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"GHFIEADBC","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",4,"continue","",13004.6,12997.8,13004.6,13004.6,12997.8,13004.6,1,13004.6,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,"SUPPRF66031"
6,1711573119754,"27/03/2024 20:58:39",1711573119754,0,"27/03/2024 20:58:39",172741,4,"task-kvtv",NA,36541567,NA,"complete",NA,"6604848b3df49eb93cbb0da9","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1536x864","1536x730",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"GHFIEADBC","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 12","1a4vu2",5,"continue","",7908.99999998808,7898.4,7908.99999998808,7908.99999998808,7898.4,7908.99999998808,1,7908.99999998808,0,0,NA,"Click To Continue","Continue Button",2,"object-2466","Task Instructions",NA,"SUPPRF66031"
7,1711573125029,"27/03/2024 20:58:45",1711573125029,0,"27/03/2024 20:58:45",172741,4,"task-kvtv",NA,36541567,NA,"complete",NA,"6604848b3df49eb93cbb0da9","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1536x864","1536x730",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"GHFIEADBC","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 13","q9vwda",6,"continue","",5285.49999999404,5282.9,5285.49999999404,5285.49999999404,5282.9,5285.49999999404,1,5285.49999999404,0,0,NA,"Click To Continue","Continue Button",2,"object-2989","Task Instructions",NA,"SUPPRF66031"
8,1711573128325,"27/03/2024 20:58:48",1711573128325,0,"27/03/2024 20:58:48",172741,4,"task-kvtv",NA,36541567,NA,"complete",NA,"6604848b3df49eb93cbb0da9","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1536x864","1536x730",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"GHFIEADBC","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 11","oyulb7",7,"continue","",3298.79999999702,3282.9,3298.79999999702,3298.79999999702,3282.9,3298.79999999702,1,3298.79999999702,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,"SUPPRF66031"
9,1711573131825,"27/03/2024 20:58:51",1711573131825,0,"27/03/2024 20:58:51",172741,4,"task-kvtv",NA,36541567,NA,"complete",NA,"6604848b3df49eb93cbb0da9","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1536x864","1536x730",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"GHFIEADBC","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",8,"continue","",3515.79999998808,3499.2,3515.79999998808,3515.79999998808,3499.2,3515.79999998808,1,3515.79999998808,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,"SUPPRF66031"
10,1711573131829,"27/03/2024 20:58:51",1711573131829,0,"27/03/2024 20:58:51",172741,4,"task-kvtv",NA,36541567,NA,"complete",NA,"6604848b3df49eb93cbb0da9","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1536x864","1536x730",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"GHFIEADBC","Passed AC2","","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF66031"
1,1711580084005,"27/03/2024 22:54:44",1711565684005,-4,"27/03/2024 14:54:44",172741,4,"task-kvtv",NA,36544790,NA,"complete",NA,"66049c9ec8f740173cb8ccd9","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1440x813",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"HIGAFBECD","Passed AC2","","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF30333"
2,1711580100086,"27/03/2024 22:55:00",1711565700086,-4,"27/03/2024 14:55:00",172741,4,"task-kvtv",NA,36544790,NA,"complete",NA,"66049c9ec8f740173cb8ccd9","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1440x813",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"HIGAFBECD","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",14162.1,14145.5,14162.1,14162.1,14145.5,14162.1,1,14162.1,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,"SUPPRF30333"
3,1711580102823,"27/03/2024 22:55:02",1711565702823,-4,"27/03/2024 14:55:02",172741,4,"task-kvtv",NA,36544790,NA,"complete",NA,"66049c9ec8f740173cb8ccd9","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1440x813",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"HIGAFBECD","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",2,"continue","",2762.49999999981,2756.1,2762.49999999981,2762.49999999981,2756.1,2762.49999999981,1,2762.49999999981,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPPRF30333"
4,1711580219757,"27/03/2024 22:56:59",1711565819757,-4,"27/03/2024 14:56:59",172741,4,"task-kvtv",NA,36544790,NA,"complete",NA,"66049c9ec8f740173cb8ccd9","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1440x813",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"HIGAFBECD","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",3,"continue","",116944.9,116928.2,116944.9,116944.9,116928.2,116944.9,1,116944.9,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,"SUPPRF30333"
5,1711580232451,"27/03/2024 22:57:12",1711565832451,-4,"27/03/2024 14:57:12",172741,4,"task-kvtv",NA,36544790,NA,"complete",NA,"66049c9ec8f740173cb8ccd9","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1440x813",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"HIGAFBECD","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",4,"continue","",12713.2,12696.6,12713.2,12713.2,12696.6,12713.2,1,12713.2,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,"SUPPRF30333"
6,1711580266309,"27/03/2024 22:57:46",1711565866309,-4,"27/03/2024 14:57:46",172741,4,"task-kvtv",NA,36544790,NA,"complete",NA,"66049c9ec8f740173cb8ccd9","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1440x813",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"HIGAFBECD","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 12","1a4vu2",5,"continue","",33877.1,33861.1,33877.1,33877.1,33861.1,33877.1,1,33877.1,0,0,NA,"Click To Continue","Continue Button",2,"object-2466","Task Instructions",NA,"SUPPRF30333"
7,1711580271734,"27/03/2024 22:57:51",1711565871734,-4,"27/03/2024 14:57:51",172741,4,"task-kvtv",NA,36544790,NA,"complete",NA,"66049c9ec8f740173cb8ccd9","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1440x813",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"HIGAFBECD","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 13","q9vwda",6,"continue","",5441.60000000001,5424.70000000001,5441.60000000001,5441.60000000001,5424.70000000001,5441.60000000001,1,5441.60000000001,0,0,NA,"Click To Continue","Continue Button",2,"object-2989","Task Instructions",NA,"SUPPRF30333"
8,1711580275074,"27/03/2024 22:57:55",1711565875074,-4,"27/03/2024 14:57:55",172741,4,"task-kvtv",NA,36544790,NA,"complete",NA,"66049c9ec8f740173cb8ccd9","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1440x813",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"HIGAFBECD","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 11","oyulb7",7,"continue","",3356.09999999998,3339.29999999999,3356.09999999998,3356.09999999998,3339.29999999999,3356.09999999998,1,3356.09999999998,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,"SUPPRF30333"
9,1711580281190,"27/03/2024 22:58:01",1711565881190,-4,"27/03/2024 14:58:01",172741,4,"task-kvtv",NA,36544790,NA,"complete",NA,"66049c9ec8f740173cb8ccd9","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1440x813",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"HIGAFBECD","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",8,"continue","",6134.39999999927,6128.70000000001,6134.39999999927,6134.39999999927,6128.70000000001,6134.39999999927,1,6134.39999999927,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,"SUPPRF30333"
