"","Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","randomiser.lqqr","randomiser.28m8","randomiser.tf5j","Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Manipulation..Spreadsheet","Random_ID"
"525",6,1692016580521,"14/08/2023 12:36:20",1692020180521,1,"14/08/2023 14:36:20",140743,17,"questionnaire-uu2n",NA,31176015,NA,"complete",NA,"64da2b07dffffeb613275ea3","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1287x741",NA,NA,0,"BIQ (Charlotte)",2,"IJHAGBFCED","","study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",58403.9549999881,58400.543,58403.9549999881,58403.9549999881,58400.543,58403.9549999881,1,58403.9549999881,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"SUPPRF44269"
"526",7,1692016580525,"14/08/2023 12:36:20",1692020180525,1,"14/08/2023 14:36:20",140743,17,"questionnaire-uu2n",NA,31176015,NA,"complete",NA,"64da2b07dffffeb613275ea3","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1287x741",NA,NA,0,"BIQ (Charlotte)",2,"IJHAGBFCED","","study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","7",9450.18100000001,58400.543,58407.4549999881,9450.18100000001,58400.543,58407.4549999881,1,9450.18100000001,48957.2739999881,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"SUPPRF44269"
"527",8,1692016580525,"14/08/2023 12:36:20",1692020180525,1,"14/08/2023 14:36:20",140743,17,"questionnaire-uu2n",NA,31176015,NA,"complete",NA,"64da2b07dffffeb613275ea3","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1287x741",NA,NA,0,"BIQ (Charlotte)",2,"IJHAGBFCED","","study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","1",15716.698,58400.543,58408.1550000358,15716.698,58400.543,58408.1550000358,1,15716.698,42691.4570000358,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"SUPPRF44269"
"528",9,1692016580526,"14/08/2023 12:36:20",1692020180526,1,"14/08/2023 14:36:20",140743,17,"questionnaire-uu2n",NA,31176015,NA,"complete",NA,"64da2b07dffffeb613275ea3","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1287x741",NA,NA,0,"BIQ (Charlotte)",2,"IJHAGBFCED","","study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","1",57667.312,58400.543,58408.6550000358,57667.312,58400.543,58408.6550000358,1,57667.312,741.343000035762,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"SUPPRF44269"
"529",10,1692016618001,"14/08/2023 12:36:58",1692020218001,1,"14/08/2023 14:36:58",140743,17,"questionnaire-uu2n",NA,31176015,NA,"complete",NA,"64da2b07dffffeb613275ea3","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1287x741",NA,NA,0,"BIQ (Charlotte)",2,"IJHAGBFCED","","study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",37483.1120000358,37466.991,37483.1120000358,37483.1120000358,37466.991,37483.1120000358,1,37483.1120000358,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"SUPPRF44269"
"530",11,1692016618005,"14/08/2023 12:36:58",1692020218005,1,"14/08/2023 14:36:58",140743,17,"questionnaire-uu2n",NA,31176015,NA,"complete",NA,"64da2b07dffffeb613275ea3","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1287x741",NA,NA,0,"BIQ (Charlotte)",2,"IJHAGBFCED","","study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","1",25183.508,37466.991,37483.564,25183.508,37466.991,37483.564,1,25183.508,12300.056,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"SUPPRF44269"
"531",12,1692016618005,"14/08/2023 12:36:58",1692020218005,1,"14/08/2023 14:36:58",140743,17,"questionnaire-uu2n",NA,31176015,NA,"complete",NA,"64da2b07dffffeb613275ea3","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1287x741",NA,NA,0,"BIQ (Charlotte)",2,"IJHAGBFCED","","study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","1",29600.286,37466.991,37483.564,29600.286,37466.991,37483.564,1,29600.286,7883.27800000002,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"SUPPRF44269"
"532",13,1692016618006,"14/08/2023 12:36:58",1692020218006,1,"14/08/2023 14:36:58",140743,17,"questionnaire-uu2n",NA,31176015,NA,"complete",NA,"64da2b07dffffeb613275ea3","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1287x741",NA,NA,0,"BIQ (Charlotte)",2,"IJHAGBFCED","","study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","5",34100.488,37466.991,37483.564,34100.488,37466.991,37483.564,1,34100.488,3383.076,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"SUPPRF44269"
"533",14,1692016618010,"14/08/2023 12:36:58",1692020218010,1,"14/08/2023 14:36:58",140743,17,"questionnaire-uu2n",NA,31176015,NA,"complete",NA,"64da2b07dffffeb613275ea3","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1287x741",NA,NA,0,"BIQ (Charlotte)",2,"IJHAGBFCED","","study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF44269"
"534",1,1692015258443,"14/08/2023 12:14:18",1692018858443,1,"14/08/2023 14:14:18",140743,17,"questionnaire-uu2n",NA,31175590,NA,"complete",NA,"64da2810496ece3b2ddf78ff","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x603",NA,NA,0,"BIQ (Charlotte)",2,"GHFIEJDACB","A (JV first)","study_1 (JV and feedback_list_1)","","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF83190"
"535",2,1692015282262,"14/08/2023 12:14:42",1692018882262,1,"14/08/2023 14:14:42",140743,17,"questionnaire-uu2n",NA,31175590,NA,"complete",NA,"64da2810496ece3b2ddf78ff","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x603",NA,NA,0,"BIQ (Charlotte)",2,"GHFIEJDACB","A (JV first)","study_1 (JV and feedback_list_1)","","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",23829.6980000954,23820.316,23829.6980000954,23829.6980000954,23820.316,23829.6980000954,1,23829.6980000954,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"SUPPRF83190"
"536",3,1692015282264,"14/08/2023 12:14:42",1692018882264,1,"14/08/2023 14:14:42",140743,17,"questionnaire-uu2n",NA,31175590,NA,"complete",NA,"64da2810496ece3b2ddf78ff","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x603",NA,NA,0,"BIQ (Charlotte)",2,"GHFIEJDACB","A (JV first)","study_1 (JV and feedback_list_1)","","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","8",13359.258,23820.316,23832.8979999046,13359.258,23820.316,23832.8979999046,1,13359.258,10473.6399999046,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"SUPPRF83190"
"537",4,1692015282264,"14/08/2023 12:14:42",1692018882264,1,"14/08/2023 14:14:42",140743,17,"questionnaire-uu2n",NA,31175590,NA,"complete",NA,"64da2810496ece3b2ddf78ff","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x603",NA,NA,0,"BIQ (Charlotte)",2,"GHFIEJDACB","A (JV first)","study_1 (JV and feedback_list_1)","","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","2",19789.241,23820.316,23833.3979999046,19789.241,23820.316,23833.3979999046,1,19789.241,4044.15699990463,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"SUPPRF83190"
"538",5,1692015282265,"14/08/2023 12:14:42",1692018882265,1,"14/08/2023 14:14:42",140743,17,"questionnaire-uu2n",NA,31175590,NA,"complete",NA,"64da2810496ece3b2ddf78ff","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x603",NA,NA,0,"BIQ (Charlotte)",2,"GHFIEJDACB","A (JV first)","study_1 (JV and feedback_list_1)","","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","4",23070.701,23820.316,23833.6980000954,23070.701,23820.316,23833.6980000954,1,23070.701,762.997000095369,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"SUPPRF83190"
"539",6,1692015306323,"14/08/2023 12:15:06",1692018906323,1,"14/08/2023 14:15:06",140743,17,"questionnaire-uu2n",NA,31175590,NA,"complete",NA,"64da2810496ece3b2ddf78ff","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x603",NA,NA,0,"BIQ (Charlotte)",2,"GHFIEJDACB","A (JV first)","study_1 (JV and feedback_list_1)","","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",24076.482,24070.364,24076.482,24076.482,24070.364,24076.482,1,24076.482,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"SUPPRF83190"
"540",7,1692015306328,"14/08/2023 12:15:06",1692018906328,1,"14/08/2023 14:15:06",140743,17,"questionnaire-uu2n",NA,31175590,NA,"complete",NA,"64da2810496ece3b2ddf78ff","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x603",NA,NA,0,"BIQ (Charlotte)",2,"GHFIEJDACB","A (JV first)","study_1 (JV and feedback_list_1)","","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","7",6962.966,24070.364,24081.1820000477,6962.966,24070.364,24081.1820000477,1,6962.966,17118.2160000477,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"SUPPRF83190"
"541",8,1692015306329,"14/08/2023 12:15:06",1692018906329,1,"14/08/2023 14:15:06",140743,17,"questionnaire-uu2n",NA,31175590,NA,"complete",NA,"64da2810496ece3b2ddf78ff","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x603",NA,NA,0,"BIQ (Charlotte)",2,"GHFIEJDACB","A (JV first)","study_1 (JV and feedback_list_1)","","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","3",14508.686,24070.364,24082.2819999523,14508.686,24070.364,24082.2819999523,1,14508.686,9573.59599995232,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"SUPPRF83190"
"542",9,1692015306330,"14/08/2023 12:15:06",1692018906330,1,"14/08/2023 14:15:06",140743,17,"questionnaire-uu2n",NA,31175590,NA,"complete",NA,"64da2810496ece3b2ddf78ff","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x603",NA,NA,0,"BIQ (Charlotte)",2,"GHFIEJDACB","A (JV first)","study_1 (JV and feedback_list_1)","","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","0",22121.332,24070.364,24083.0819999046,22121.332,24070.364,24083.0819999046,1,22121.332,1961.74999990463,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"SUPPRF83190"
"543",10,1692015322231,"14/08/2023 12:15:22",1692018922231,1,"14/08/2023 14:15:22",140743,17,"questionnaire-uu2n",NA,31175590,NA,"complete",NA,"64da2810496ece3b2ddf78ff","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x603",NA,NA,0,"BIQ (Charlotte)",2,"GHFIEJDACB","A (JV first)","study_1 (JV and feedback_list_1)","","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",15913.4179999523,15907.747,15913.4179999523,15913.4179999523,15907.747,15913.4179999523,1,15913.4179999523,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"SUPPRF83190"
"544",11,1692015322235,"14/08/2023 12:15:22",1692018922235,1,"14/08/2023 14:15:22",140743,17,"questionnaire-uu2n",NA,31175590,NA,"complete",NA,"64da2810496ece3b2ddf78ff","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x603",NA,NA,0,"BIQ (Charlotte)",2,"GHFIEJDACB","A (JV first)","study_1 (JV and feedback_list_1)","","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","0",3747.868,15907.747,15918.118,3747.868,15907.747,15918.118,1,3747.868,12170.25,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"SUPPRF83190"
"545",12,1692015322236,"14/08/2023 12:15:22",1692018922236,1,"14/08/2023 14:15:22",140743,17,"questionnaire-uu2n",NA,31175590,NA,"complete",NA,"64da2810496ece3b2ddf78ff","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x603",NA,NA,0,"BIQ (Charlotte)",2,"GHFIEJDACB","A (JV first)","study_1 (JV and feedback_list_1)","","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","6",6729.546,15907.747,15919.3180000477,6729.546,15907.747,15919.3180000477,1,6729.546,9189.77200004768,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"SUPPRF83190"
"546",13,1692015322236,"14/08/2023 12:15:22",1692018922236,1,"14/08/2023 14:15:22",140743,17,"questionnaire-uu2n",NA,31175590,NA,"complete",NA,"64da2810496ece3b2ddf78ff","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x603",NA,NA,0,"BIQ (Charlotte)",2,"GHFIEJDACB","A (JV first)","study_1 (JV and feedback_list_1)","","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","6",8112.488,15907.747,15919.8180000477,8112.488,15907.747,15919.8180000477,1,8112.488,7807.33000004768,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"SUPPRF83190"
"547",14,1692015322242,"14/08/2023 12:15:22",1692018922242,1,"14/08/2023 14:15:22",140743,17,"questionnaire-uu2n",NA,31175590,NA,"complete",NA,"64da2810496ece3b2ddf78ff","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x603",NA,NA,0,"BIQ (Charlotte)",2,"GHFIEJDACB","A (JV first)","study_1 (JV and feedback_list_1)","","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF83190"
"548",1,1692014848099,"14/08/2023 12:07:28",1692018448099,1,"14/08/2023 14:07:28",140743,17,"questionnaire-uu2n",NA,31175434,NA,"complete",NA,"64da234622c1185dd4ea45b0","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","2048x1152","2048x1074",NA,NA,0,"BIQ (Charlotte)",2,"BCADJEIFHG","B (Feedback ranking_L1 First)","study_1 (JV and feedback_list_1)","","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF26790"
"549",2,1692014890548,"14/08/2023 12:08:10",1692018490548,1,"14/08/2023 14:08:10",140743,17,"questionnaire-uu2n",NA,31175434,NA,"complete",NA,"64da234622c1185dd4ea45b0","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","2048x1152","2048x1074",NA,NA,0,"BIQ (Charlotte)",2,"BCADJEIFHG","B (Feedback ranking_L1 First)","study_1 (JV and feedback_list_1)","","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",43007.7999999523,43000.596,43007.7999999523,43007.7999999523,43000.596,43007.7999999523,1,43007.7999999523,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"SUPPRF26790"
"550",3,1692014890550,"14/08/2023 12:08:10",1692018490550,1,"14/08/2023 14:08:10",140743,17,"questionnaire-uu2n",NA,31175434,NA,"complete",NA,"64da234622c1185dd4ea45b0","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","2048x1152","2048x1074",NA,NA,0,"BIQ (Charlotte)",2,"BCADJEIFHG","B (Feedback ranking_L1 First)","study_1 (JV and feedback_list_1)","","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","2",18926.553,43000.596,43010,18926.553,43000.596,43010,1,18926.553,24083.447,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"SUPPRF26790"
"551",4,1692014890550,"14/08/2023 12:08:10",1692018490550,1,"14/08/2023 14:08:10",140743,17,"questionnaire-uu2n",NA,31175434,NA,"complete",NA,"64da234622c1185dd4ea45b0","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","2048x1152","2048x1074",NA,NA,0,"BIQ (Charlotte)",2,"BCADJEIFHG","B (Feedback ranking_L1 First)","study_1 (JV and feedback_list_1)","","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","3",30087.777,43000.596,43010.2999999523,30087.777,43000.596,43010.2999999523,1,30087.777,12922.5229999523,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"SUPPRF26790"
"552",5,1692014890550,"14/08/2023 12:08:10",1692018490550,1,"14/08/2023 14:08:10",140743,17,"questionnaire-uu2n",NA,31175434,NA,"complete",NA,"64da234622c1185dd4ea45b0","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","2048x1152","2048x1074",NA,NA,0,"BIQ (Charlotte)",2,"BCADJEIFHG","B (Feedback ranking_L1 First)","study_1 (JV and feedback_list_1)","","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","4",41065.226,43000.596,43010.5,41065.226,43000.596,43010.5,1,41065.226,1945.274,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"SUPPRF26790"
"553",6,1692014942604,"14/08/2023 12:09:02",1692018542604,1,"14/08/2023 14:09:02",140743,17,"questionnaire-uu2n",NA,31175434,NA,"complete",NA,"64da234622c1185dd4ea45b0","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","2048x1152","2048x1074",NA,NA,0,"BIQ (Charlotte)",2,"BCADJEIFHG","B (Feedback ranking_L1 First)","study_1 (JV and feedback_list_1)","","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",52062.904,52051.885,52062.904,52062.904,52051.885,52062.904,1,52062.904,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"SUPPRF26790"
