"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","branch.g31k","branch.5gtn","Spreadsheet","Current.Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Manipulation..Spreadsheet","Random_ID"
"10",1717689744821,"06/06/2024 16:02:24",1717693344821,1,"06/06/2024 18:02:24",180921,1,"task-8tuj",NA,38094319,11205341,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1280x720","1280x593",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"CDBEAFIGH","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF36238"
"1",1717692219317,"06/06/2024 16:43:39",1717695819317,1,"06/06/2024 18:43:39",180921,1,"task-8tuj",NA,38095861,11206155,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 124.0.0.0","1440x900","1440x745",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"EFDGCHBIA","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF86700"
"2",1717692222526,"06/06/2024 16:43:42",1717695822526,1,"06/06/2024 18:43:42",180921,1,"task-8tuj",NA,38095861,11206155,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 124.0.0.0","1440x900","1440x745",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"EFDGCHBIA","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",3125.30000002384,3117.6,3125.30000002384,3125.30000002384,3117.6,3125.30000002384,1,3125.30000002384,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,"SUPPRF86700"
"3",1717692225375,"06/06/2024 16:43:45",1717695825375,1,"06/06/2024 18:43:45",180921,1,"task-8tuj",NA,38095861,11206155,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 124.0.0.0","1440x900","1440x745",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"EFDGCHBIA","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",2,"continue","",2857.40000001192,2850,2857.40000001192,2857.40000001192,2850,2857.40000001192,1,2857.40000001192,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPPRF86700"
"4",1717692236711,"06/06/2024 16:43:56",1717695836711,1,"06/06/2024 18:43:56",180921,1,"task-8tuj",NA,38095861,11206155,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 124.0.0.0","1440x900","1440x745",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"EFDGCHBIA","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",3,"continue","",11342.9000000119,11332.2,11342.9000000119,11342.9000000119,11332.2,11342.9000000119,1,11342.9000000119,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,"SUPPRF86700"
"5",1717692244892,"06/06/2024 16:44:04",1717695844892,1,"06/06/2024 18:44:04",180921,1,"task-8tuj",NA,38095861,11206155,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 124.0.0.0","1440x900","1440x745",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"EFDGCHBIA","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",4,"continue","",8191.9,8183.9,8191.9,8191.9,8183.9,8191.9,1,8191.9,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,"SUPPRF86700"
"6",1717692250122,"06/06/2024 16:44:10",1717695850122,1,"06/06/2024 18:44:10",180921,1,"task-8tuj",NA,38095861,11206155,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 124.0.0.0","1440x900","1440x745",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"EFDGCHBIA","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 12","1a4vu2",5,"continue","",5237.90000000596,5233,5237.90000000596,5237.90000000596,5233,5237.90000000596,1,5237.90000000596,0,0,NA,"Click To Continue","Continue Button",2,"object-2466","Task Instructions",NA,"SUPPRF86700"
"7",1717692256016,"06/06/2024 16:44:16",1717695856016,1,"06/06/2024 18:44:16",180921,1,"task-8tuj",NA,38095861,11206155,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 124.0.0.0","1440x900","1440x745",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"EFDGCHBIA","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 13","q9vwda",6,"continue","",5898.10000002384,5883.8,5898.10000002384,5898.10000002384,5883.8,5898.10000002384,1,5898.10000002384,0,0,NA,"Click To Continue","Continue Button",2,"object-2989","Task Instructions",NA,"SUPPRF86700"
"8",1717692259901,"06/06/2024 16:44:19",1717695859901,1,"06/06/2024 18:44:19",180921,1,"task-8tuj",NA,38095861,11206155,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 124.0.0.0","1440x900","1440x745",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"EFDGCHBIA","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 11","oyulb7",7,"continue","",3899.7,3883.3,3899.7,3899.7,3883.3,3899.7,1,3899.7,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,"SUPPRF86700"
"9",1717692262831,"06/06/2024 16:44:22",1717695862831,1,"06/06/2024 18:44:22",180921,1,"task-8tuj",NA,38095861,11206155,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 124.0.0.0","1440x900","1440x745",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"EFDGCHBIA","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",8,"continue","",2945.9,2932.9,2945.9,2945.9,2932.9,2945.9,1,2945.9,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,"SUPPRF86700"
"10",1717692262836,"06/06/2024 16:44:22",1717695862836,1,"06/06/2024 18:44:22",180921,1,"task-8tuj",NA,38095861,11206155,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 124.0.0.0","1440x900","1440x745",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"EFDGCHBIA","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF86700"
"1",1717692236289,"06/06/2024 16:43:56",1717695836289,1,"06/06/2024 18:43:56",180921,1,"task-8tuj",NA,38095867,11206097,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1600x900","1600x773",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"DECFBGAHI","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF74270"
"2",1717692254397,"06/06/2024 16:44:14",1717695854397,1,"06/06/2024 18:44:14",180921,1,"task-8tuj",NA,38095867,11206097,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1600x900","1600x773",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"DECFBGAHI","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",16761.5000000238,16744.2,16761.5000000238,16761.5000000238,16744.2,16761.5000000238,1,16761.5000000238,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,"SUPPRF74270"
"3",1717692258904,"06/06/2024 16:44:18",1717695858904,1,"06/06/2024 18:44:18",180921,1,"task-8tuj",NA,38095867,11206097,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1600x900","1600x773",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"DECFBGAHI","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",2,"continue","",4524.60000009537,4523.2,4524.60000009537,4524.60000009537,4523.2,4524.60000009537,1,4524.60000009537,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPPRF74270"
"4",1717692278714,"06/06/2024 16:44:38",1717695878714,1,"06/06/2024 18:44:38",180921,1,"task-8tuj",NA,38095867,11206097,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1600x900","1600x773",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"DECFBGAHI","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",3,"continue","",19811.6000000238,19792.7,19811.6000000238,19811.6000000238,19792.7,19811.6000000238,1,19811.6000000238,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,"SUPPRF74270"
"5",1717692294288,"06/06/2024 16:44:54",1717695894288,1,"06/06/2024 18:44:54",180921,1,"task-8tuj",NA,38095867,11206097,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1600x900","1600x773",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"DECFBGAHI","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",4,"continue","",15592.3,15576.9,15592.3,15592.3,15576.9,15592.3,1,15592.3,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,"SUPPRF74270"
"6",1717692309864,"06/06/2024 16:45:09",1717695909864,1,"06/06/2024 18:45:09",180921,1,"task-8tuj",NA,38095867,11206097,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1600x900","1600x773",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"DECFBGAHI","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 12","1a4vu2",5,"continue","",15591.6000000477,15576.5,15591.6000000477,15591.6000000477,15576.5,15591.6000000477,1,15591.6000000477,0,0,NA,"Click To Continue","Continue Button",2,"object-2466","Task Instructions",NA,"SUPPRF74270"
"7",1717692317424,"06/06/2024 16:45:17",1717695917424,1,"06/06/2024 18:45:17",180921,1,"task-8tuj",NA,38095867,11206097,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1600x900","1600x773",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"DECFBGAHI","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 13","q9vwda",6,"continue","",7574.39999999999,7572.79999999999,7574.39999999999,7574.39999999999,7572.79999999999,7574.39999999999,1,7574.39999999999,0,0,NA,"Click To Continue","Continue Button",2,"object-2989","Task Instructions",NA,"SUPPRF74270"
"8",1717692324744,"06/06/2024 16:45:24",1717695924744,1,"06/06/2024 18:45:24",180921,1,"task-8tuj",NA,38095867,11206097,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1600x900","1600x773",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"DECFBGAHI","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 11","oyulb7",7,"continue","",7322.00000009537,7303.40000000001,7322.00000009537,7322.00000009537,7303.40000000001,7322.00000009537,1,7322.00000009537,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,"SUPPRF74270"
"9",1717692328119,"06/06/2024 16:45:28",1717695928119,1,"06/06/2024 18:45:28",180921,1,"task-8tuj",NA,38095867,11206097,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1600x900","1600x773",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"DECFBGAHI","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",8,"continue","",3393.80000002384,3384.59999999999,3393.80000002384,3393.80000002384,3384.59999999999,3393.80000002384,1,3393.80000002384,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,"SUPPRF74270"
"10",1717692328121,"06/06/2024 16:45:28",1717695928121,1,"06/06/2024 18:45:28",180921,1,"task-8tuj",NA,38095867,11206097,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1600x900","1600x773",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"DECFBGAHI","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF74270"
