"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","branch.g31k","branch.5gtn","Spreadsheet","Current.Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Manipulation..Spreadsheet","Random_ID"
"3",1713027827505,"13/04/2024 17:03:47",1713013427505,-4,"13/04/2024 09:03:47",175580,1,"task-kvtv",NA,36996139,10910713,NA,"complete",NA,"661ab17331b72c70209361f3","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1920x1080","1920x963",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"FGEHDICJBKA","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",2,"continue","",2551.09999999998,2548.89999999997,2551.09999999998,2551.09999999998,2548.89999999997,2551.09999999998,1,2551.09999999998,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPPRF38944"
"4",1713027837350,"13/04/2024 17:03:57",1713013437350,-4,"13/04/2024 09:03:57",175580,1,"task-kvtv",NA,36996139,10910713,NA,"complete",NA,"661ab17331b72c70209361f3","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1920x1080","1920x963",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"FGEHDICJBKA","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",3,"continue","",9847.00000000448,9841.79999999999,9847.00000000448,9847.00000000448,9841.79999999999,9847.00000000448,1,9847.00000000448,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,"SUPPRF38944"
"5",1713027844163,"13/04/2024 17:04:04",1713013444163,-4,"13/04/2024 09:04:04",175580,1,"task-kvtv",NA,36996139,10910713,NA,"complete",NA,"661ab17331b72c70209361f3","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1920x1080","1920x963",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"FGEHDICJBKA","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",4,"continue","",6818.20000000449,6813.5,6818.20000000449,6818.20000000449,6813.5,6818.20000000449,1,6818.20000000449,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,"SUPPRF38944"
"6",1713027852238,"13/04/2024 17:04:12",1713013452238,-4,"13/04/2024 09:04:12",175580,1,"task-kvtv",NA,36996139,10910713,NA,"complete",NA,"661ab17331b72c70209361f3","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1920x1080","1920x963",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"FGEHDICJBKA","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 12","1a4vu2",5,"continue","",8080.100000003,8077.5,8080.100000003,8080.100000003,8077.5,8080.100000003,1,8080.100000003,0,0,NA,"Click To Continue","Continue Button",2,"object-2466","Task Instructions",NA,"SUPPRF38944"
"7",1713027858866,"13/04/2024 17:04:18",1713013458866,-4,"13/04/2024 09:04:18",175580,1,"task-kvtv",NA,36996139,10910713,NA,"complete",NA,"661ab17331b72c70209361f3","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1920x1080","1920x963",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"FGEHDICJBKA","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 13","q9vwda",6,"continue","",6629.80000000598,6626.10000000003,6629.80000000598,6629.80000000598,6626.10000000003,6629.80000000598,1,6629.80000000598,0,0,NA,"Click To Continue","Continue Button",2,"object-2989","Task Instructions",NA,"SUPPRF38944"
"8",1713027866192,"13/04/2024 17:04:26",1713013466192,-4,"13/04/2024 09:04:26",175580,1,"task-kvtv",NA,36996139,10910713,NA,"complete",NA,"661ab17331b72c70209361f3","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1920x1080","1920x963",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"FGEHDICJBKA","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 11","oyulb7",7,"continue","",7330.20000000595,7327.5,7330.20000000595,7330.20000000595,7327.5,7330.20000000595,1,7330.20000000595,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,"SUPPRF38944"
"9",1713027929744,"13/04/2024 17:05:29",1713013529744,-4,"13/04/2024 09:05:29",175580,1,"task-kvtv",NA,36996139,10910713,NA,"complete",NA,"661ab17331b72c70209361f3","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1920x1080","1920x963",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"FGEHDICJBKA","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",8,"continue","",63553.9000000015,63551.1,63553.9000000015,63553.9000000015,63551.1,63553.9000000015,1,63553.9000000015,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,"SUPPRF38944"
"10",1713027929749,"13/04/2024 17:05:29",1713013529749,-4,"13/04/2024 09:05:29",175580,1,"task-kvtv",NA,36996139,10910713,NA,"complete",NA,"661ab17331b72c70209361f3","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1920x1080","1920x963",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"FGEHDICJBKA","Passed AC2","","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF38944"
"1",1713042005414,"13/04/2024 21:00:05",1713045605414,1,"13/04/2024 23:00:05",175580,1,"task-kvtv",NA,36998623,10911510,NA,"complete",NA,"661aea95e1f6f05edc4d4053","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1280x720","1280x585",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"HIGJFKEADBC","Passed AC2","","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF71555"
"2",1713042009182,"13/04/2024 21:00:09",1713045609182,1,"13/04/2024 23:00:09",175580,1,"task-kvtv",NA,36998623,10911510,NA,"complete",NA,"661aea95e1f6f05edc4d4053","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1280x720","1280x585",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"HIGJFKEADBC","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",3477.6,3466.5,3477.6,3477.6,3466.5,3477.6,1,3477.6,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,"SUPPRF71555"
"3",1713042011854,"13/04/2024 21:00:11",1713045611854,1,"13/04/2024 23:00:11",175580,1,"task-kvtv",NA,36998623,10911510,NA,"complete",NA,"661aea95e1f6f05edc4d4053","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1280x720","1280x585",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"HIGJFKEADBC","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",2,"continue","",2682.89999923706,2666.7,2682.89999923706,2682.89999923706,2666.7,2682.89999923706,1,2682.89999923706,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPPRF71555"
"4",1713042023368,"13/04/2024 21:00:23",1713045623368,1,"13/04/2024 23:00:23",175580,1,"task-kvtv",NA,36998623,10911510,NA,"complete",NA,"661aea95e1f6f05edc4d4053","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1280x720","1280x585",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"HIGJFKEADBC","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",3,"continue","",11530.4999994278,11516.8,11530.4999994278,11530.4999994278,11516.8,11530.4999994278,1,11530.4999994278,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,"SUPPRF71555"
"5",1713042030872,"13/04/2024 21:00:30",1713045630872,1,"13/04/2024 23:00:30",175580,1,"task-kvtv",NA,36998623,10911510,NA,"complete",NA,"661aea95e1f6f05edc4d4053","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1280x720","1280x585",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"HIGJFKEADBC","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",4,"continue","",7517.1,7516.2,7517.1,7517.1,7516.2,7517.1,1,7517.1,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,"SUPPRF71555"
"6",1713042048142,"13/04/2024 21:00:48",1713045648142,1,"13/04/2024 23:00:48",175580,1,"task-kvtv",NA,36998623,10911510,NA,"complete",NA,"661aea95e1f6f05edc4d4053","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1280x720","1280x585",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"HIGJFKEADBC","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 12","1a4vu2",5,"continue","",17271.4999994278,17266.6,17271.4999994278,17271.4999994278,17266.6,17271.4999994278,1,17271.4999994278,0,0,NA,"Click To Continue","Continue Button",2,"object-2466","Task Instructions",NA,"SUPPRF71555"
"7",1713042052817,"13/04/2024 21:00:52",1713045652817,1,"13/04/2024 23:00:52",175580,1,"task-kvtv",NA,36998623,10911510,NA,"complete",NA,"661aea95e1f6f05edc4d4053","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1280x720","1280x585",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"HIGJFKEADBC","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 13","q9vwda",6,"continue","",4679.8,4666.4,4679.8,4679.8,4666.4,4679.8,1,4679.8,0,0,NA,"Click To Continue","Continue Button",2,"object-2989","Task Instructions",NA,"SUPPRF71555"
"8",1713042055573,"13/04/2024 21:00:55",1713045655573,1,"13/04/2024 23:00:55",175580,1,"task-kvtv",NA,36998623,10911510,NA,"complete",NA,"661aea95e1f6f05edc4d4053","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1280x720","1280x585",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"HIGJFKEADBC","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 11","oyulb7",7,"continue","",2769.59999980927,2766.7,2769.59999980927,2769.59999980927,2766.7,2769.59999980927,1,2769.59999980927,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,"SUPPRF71555"
"9",1713042059085,"13/04/2024 21:00:59",1713045659085,1,"13/04/2024 23:00:59",175580,1,"task-kvtv",NA,36998623,10911510,NA,"complete",NA,"661aea95e1f6f05edc4d4053","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1280x720","1280x585",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"HIGJFKEADBC","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",8,"continue","",3514.49999923706,3500.2,3514.49999923706,3514.49999923706,3500.2,3514.49999923706,1,3514.49999923706,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,"SUPPRF71555"
"10",1713042059093,"13/04/2024 21:00:59",1713045659093,1,"13/04/2024 23:00:59",175580,1,"task-kvtv",NA,36998623,10911510,NA,"complete",NA,"661aea95e1f6f05edc4d4053","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1280x720","1280x585",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"HIGJFKEADBC","Passed AC2","","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF71555"
"1",1713043191252,"13/04/2024 21:19:51",1713046791252,1,"13/04/2024 23:19:51",175580,1,"task-kvtv",NA,36998943,10911603,NA,"complete",NA,"661af4c79d43013323932827","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1710x1107","1710x948",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"IJHKGAFBECD","Passed AC2","","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF59205"
"2",1713043195118,"13/04/2024 21:19:55",1713046795118,1,"13/04/2024 23:19:55",175580,1,"task-kvtv",NA,36998943,10911603,NA,"complete",NA,"661af4c79d43013323932827","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1710x1107","1710x948",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"IJHKGAFBECD","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",3786.09999980927,3783.4,3786.09999980927,3786.09999980927,3783.4,3786.09999980927,1,3786.09999980927,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,"SUPPRF59205"
"3",1713043197745,"13/04/2024 21:19:57",1713046797745,1,"13/04/2024 23:19:57",175580,1,"task-kvtv",NA,36998943,10911603,NA,"complete",NA,"661af4c79d43013323932827","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1710x1107","1710x948",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"IJHKGAFBECD","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",2,"continue","",2630.09999990463,2616.7,2630.09999990463,2630.09999990463,2616.7,2630.09999990463,1,2630.09999990463,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPPRF59205"
"4",1713043206585,"13/04/2024 21:20:06",1713046806585,1,"13/04/2024 23:20:06",175580,1,"task-kvtv",NA,36998943,10911603,NA,"complete",NA,"661af4c79d43013323932827","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1710x1107","1710x948",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"IJHKGAFBECD","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",3,"continue","",8853.19999985695,8850.1,8853.19999985695,8853.19999985695,8850.1,8853.19999985695,1,8853.19999985695,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,"SUPPRF59205"
"5",1713043212580,"13/04/2024 21:20:12",1713046812580,1,"13/04/2024 23:20:12",175580,1,"task-kvtv",NA,36998943,10911603,NA,"complete",NA,"661af4c79d43013323932827","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1710x1107","1710x948",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"IJHKGAFBECD","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",4,"continue","",5997.89999980927,5983.3,5997.89999980927,5997.89999980927,5983.3,5997.89999980927,1,5997.89999980927,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,"SUPPRF59205"
"6",1713043216553,"13/04/2024 21:20:16",1713046816553,1,"13/04/2024 23:20:16",175580,1,"task-kvtv",NA,36998943,10911603,NA,"complete",NA,"661af4c79d43013323932827","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1710x1107","1710x948",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"IJHKGAFBECD","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 12","1a4vu2",5,"continue","",3987.49999990463,3983.5,3987.49999990463,3987.49999990463,3983.5,3987.49999990463,1,3987.49999990463,0,0,NA,"Click To Continue","Continue Button",2,"object-2466","Task Instructions",NA,"SUPPRF59205"
"7",1713043223624,"13/04/2024 21:20:23",1713046823624,1,"13/04/2024 23:20:23",175580,1,"task-kvtv",NA,36998943,10911603,NA,"complete",NA,"661af4c79d43013323932827","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1710x1107","1710x948",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"IJHKGAFBECD","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 13","q9vwda",6,"continue","",7075.4,7066.7,7075.4,7075.4,7066.7,7075.4,1,7075.4,0,0,NA,"Click To Continue","Continue Button",2,"object-2989","Task Instructions",NA,"SUPPRF59205"
"8",1713043226861,"13/04/2024 21:20:26",1713046826861,1,"13/04/2024 23:20:26",175580,1,"task-kvtv",NA,36998943,10911603,NA,"complete",NA,"661af4c79d43013323932827","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1710x1107","1710x948",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"IJHKGAFBECD","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 11","oyulb7",7,"continue","",3245.49999995231,3233.3,3245.49999995231,3245.49999995231,3233.3,3245.49999995231,1,3245.49999995231,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,"SUPPRF59205"
"9",1713043229887,"13/04/2024 21:20:29",1713046829887,1,"13/04/2024 23:20:29",175580,1,"task-kvtv",NA,36998943,10911603,NA,"complete",NA,"661af4c79d43013323932827","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1710x1107","1710x948",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"IJHKGAFBECD","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",8,"continue","",3038.49999990463,3033.4,3038.49999990463,3038.49999990463,3033.4,3038.49999990463,1,3038.49999990463,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,"SUPPRF59205"
"10",1713043229890,"13/04/2024 21:20:29",1713046829890,1,"13/04/2024 23:20:29",175580,1,"task-kvtv",NA,36998943,10911603,NA,"complete",NA,"661af4c79d43013323932827","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1710x1107","1710x948",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"IJHKGAFBECD","Passed AC2","","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF59205"
"1",1713044850793,"13/04/2024 21:47:30",1713026850793,-5,"13/04/2024 11:47:30",175580,1,"task-kvtv",NA,36999321,10911666,NA,"complete",NA,"661af8f6d2e34221e759b68b","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1440x960","1440x791",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"JKIAHBGCFDE","Passed AC2","","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF34062"
"2",1713044866118,"13/04/2024 21:47:46",1713026866118,-5,"13/04/2024 11:47:46",175580,1,"task-kvtv",NA,36999321,10911666,NA,"complete",NA,"661af8f6d2e34221e759b68b","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1440x960","1440x791",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"JKIAHBGCFDE","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",14411.8,14400.3,14411.8,14411.8,14400.3,14411.8,1,14411.8,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,"SUPPRF34062"
"3",1713044869491,"13/04/2024 21:47:49",1713026869491,-5,"13/04/2024 11:47:49",175580,1,"task-kvtv",NA,36999321,10911666,NA,"complete",NA,"661af8f6d2e34221e759b68b","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1440x960","1440x791",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"JKIAHBGCFDE","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",2,"continue","",3382.8,3366.2,3382.8,3382.8,3366.2,3382.8,1,3382.8,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPPRF34062"
"4",1713044875838,"13/04/2024 21:47:55",1713026875838,-5,"13/04/2024 11:47:55",175580,1,"task-kvtv",NA,36999321,10911666,NA,"complete",NA,"661af8f6d2e34221e759b68b","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1440x960","1440x791",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"JKIAHBGCFDE","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",3,"continue","",6365.5,6349.6,6365.5,6365.5,6349.6,6365.5,1,6365.5,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,"SUPPRF34062"
"5",1713044878930,"13/04/2024 21:47:58",1713026878930,-5,"13/04/2024 11:47:58",175580,1,"task-kvtv",NA,36999321,10911666,NA,"complete",NA,"661af8f6d2e34221e759b68b","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1440x960","1440x791",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"JKIAHBGCFDE","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",4,"continue","",3108.10000003576,3100.6,3108.10000003576,3108.10000003576,3100.6,3108.10000003576,1,3108.10000003576,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,"SUPPRF34062"
"6",1713044882200,"13/04/2024 21:48:02",1713026882200,-5,"13/04/2024 11:48:02",175580,1,"task-kvtv",NA,36999321,10911666,NA,"complete",NA,"661af8f6d2e34221e759b68b","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1440x960","1440x791",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"JKIAHBGCFDE","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 12","1a4vu2",5,"continue","",3277.00000003576,3266.5,3277.00000003576,3277.00000003576,3266.5,3277.00000003576,1,3277.00000003576,0,0,NA,"Click To Continue","Continue Button",2,"object-2466","Task Instructions",NA,"SUPPRF34062"
