"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","branch.g31k","branch.5gtn","counterbalance.huxg","Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Manipulation..Spreadsheet","Random_ID"
"7",1709596875886,"05/03/2024 00:01:15",1709578875886,-5,"04/03/2024 14:01:15",169741,4,"task-v7r7",NA,35778450,10574687,NA,"complete",NA,"65e65a80664e178c63ea8756","computer","Desktop or Laptop","Mac OS 10.12.6","Chrome 103.0.0.0","1440x900","1440x821",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"JAIBHCGDFE","Passed AC2","","Chocking_first","Spreadsheet1",1,"Task Instructions","Screen 11","oyulb7",6,"continue","",5420.80199998809,5414.56600000002,5420.80199998809,5420.80199998809,5414.56600000002,5420.80199998809,1,5420.80199998809,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,"SUPPRF59808"
"8",1709596891156,"05/03/2024 00:01:31",1709578891156,-5,"04/03/2024 14:01:31",169741,4,"task-v7r7",NA,35778450,10574687,NA,"complete",NA,"65e65a80664e178c63ea8756","computer","Desktop or Laptop","Mac OS 10.12.6","Chrome 103.0.0.0","1440x900","1440x821",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"JAIBHCGDFE","Passed AC2","","Chocking_first","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",7,"continue","",15273.854,15257.143,15273.854,15273.854,15257.143,15273.854,1,15273.854,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPPRF59808"
"9",1709596894193,"05/03/2024 00:01:34",1709578894193,-5,"04/03/2024 14:01:34",169741,4,"task-v7r7",NA,35778450,10574687,NA,"complete",NA,"65e65a80664e178c63ea8756","computer","Desktop or Laptop","Mac OS 10.12.6","Chrome 103.0.0.0","1440x900","1440x821",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"JAIBHCGDFE","Passed AC2","","Chocking_first","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",8,"continue","",3055.49299999405,3041.77500000002,3055.49299999405,3055.49299999405,3041.77500000002,3055.49299999405,1,3055.49299999405,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,"SUPPRF59808"
"10",1709596894205,"05/03/2024 00:01:34",1709578894205,-5,"04/03/2024 14:01:34",169741,4,"task-v7r7",NA,35778450,10574687,NA,"complete",NA,"65e65a80664e178c63ea8756","computer","Desktop or Laptop","Mac OS 10.12.6","Chrome 103.0.0.0","1440x900","1440x821",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"JAIBHCGDFE","Passed AC2","","Chocking_first","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF59808"
"1",1709597607384,"05/03/2024 00:13:27",1709576007384,-6,"04/03/2024 12:13:27",169741,4,"task-v7r7",NA,35778693,10574778,NA,"complete",NA,"65e65fcecd1bf3d6ab95810f","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1440x960","1440x825",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"BCADJEIFHG","Passed AC2","","Chocking_first","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF78419"
"2",1709597612761,"05/03/2024 00:13:32",1709576012761,-6,"04/03/2024 12:13:32",169741,4,"task-v7r7",NA,35778693,10574778,NA,"complete",NA,"65e65fcecd1bf3d6ab95810f","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1440x960","1440x825",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"BCADJEIFHG","Passed AC2","","Chocking_first","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",5273.29999995232,5267,5273.29999995232,5273.29999995232,5267,5273.29999995232,1,5273.29999995232,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,"SUPPRF78419"
"3",1709597652348,"05/03/2024 00:14:12",1709576052348,-6,"04/03/2024 12:14:12",169741,4,"task-v7r7",NA,35778693,10574778,NA,"complete",NA,"65e65fcecd1bf3d6ab95810f","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1440x960","1440x825",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"BCADJEIFHG","Passed AC2","","Chocking_first","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",2,"continue","",39593.5,39583.3,39593.5,39593.5,39583.3,39593.5,1,39593.5,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,"SUPPRF78419"
"4",1709597713090,"05/03/2024 00:15:13",1709576113090,-6,"04/03/2024 12:15:13",169741,4,"task-v7r7",NA,35778693,10574778,NA,"complete",NA,"65e65fcecd1bf3d6ab95810f","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1440x960","1440x825",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"BCADJEIFHG","Passed AC2","","Chocking_first","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",3,"continue","",60750.5,60733.3,60750.5,60750.5,60733.3,60750.5,1,60750.5,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,"SUPPRF78419"
"5",1709597723405,"05/03/2024 00:15:23",1709576123405,-6,"04/03/2024 12:15:23",169741,4,"task-v7r7",NA,35778693,10574778,NA,"complete",NA,"65e65fcecd1bf3d6ab95810f","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1440x960","1440x825",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"BCADJEIFHG","Passed AC2","","Chocking_first","Spreadsheet1",1,"Task Instructions","Screen 12","1a4vu2",4,"continue","",10332.4,10316.1,10332.4,10332.4,10316.1,10332.4,1,10332.4,0,0,NA,"Click To Continue","Continue Button",2,"object-2466","Task Instructions",NA,"SUPPRF78419"
"6",1709597728974,"05/03/2024 00:15:28",1709576128974,-6,"04/03/2024 12:15:28",169741,4,"task-v7r7",NA,35778693,10574778,NA,"complete",NA,"65e65fcecd1bf3d6ab95810f","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1440x960","1440x825",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"BCADJEIFHG","Passed AC2","","Chocking_first","Spreadsheet1",1,"Task Instructions","Screen 13","q9vwda",5,"continue","",5583.09999999999,5566.7,5583.09999999999,5583.09999999999,5566.7,5583.09999999999,1,5583.09999999999,0,0,NA,"Click To Continue","Continue Button",2,"object-2989","Task Instructions",NA,"SUPPRF78419"
"7",1709597731973,"05/03/2024 00:15:31",1709576131973,-6,"04/03/2024 12:15:31",169741,4,"task-v7r7",NA,35778693,10574778,NA,"complete",NA,"65e65fcecd1bf3d6ab95810f","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1440x960","1440x825",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"BCADJEIFHG","Passed AC2","","Chocking_first","Spreadsheet1",1,"Task Instructions","Screen 11","oyulb7",6,"continue","",3018.99999985695,3016.60000000001,3018.99999985695,3018.99999985695,3016.60000000001,3018.99999985695,1,3018.99999985695,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,"SUPPRF78419"
"8",1709597735148,"05/03/2024 00:15:35",1709576135148,-6,"04/03/2024 12:15:35",169741,4,"task-v7r7",NA,35778693,10574778,NA,"complete",NA,"65e65fcecd1bf3d6ab95810f","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1440x960","1440x825",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"BCADJEIFHG","Passed AC2","","Chocking_first","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",7,"continue","",3177,3166.8,3177,3177,3166.8,3177,1,3177,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPPRF78419"
"9",1709597738191,"05/03/2024 00:15:38",1709576138191,-6,"04/03/2024 12:15:38",169741,4,"task-v7r7",NA,35778693,10574778,NA,"complete",NA,"65e65fcecd1bf3d6ab95810f","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1440x960","1440x825",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"BCADJEIFHG","Passed AC2","","Chocking_first","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",8,"continue","",3053.49999995231,3049.99999999999,3053.49999995231,3053.49999995231,3049.99999999999,3053.49999995231,1,3053.49999995231,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,"SUPPRF78419"
"10",1709597738194,"05/03/2024 00:15:38",1709576138194,-6,"04/03/2024 12:15:38",169741,4,"task-v7r7",NA,35778693,10574778,NA,"complete",NA,"65e65fcecd1bf3d6ab95810f","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1440x960","1440x825",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"BCADJEIFHG","Passed AC2","","Chocking_first","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF78419"
"1",1709597921483,"05/03/2024 00:18:41",1709576321483,-6,"04/03/2024 12:18:41",169741,4,"task-v7r7",NA,35778756,10574783,NA,"complete",NA,"65e65f24664e178c63ea88e2","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","877x404",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"ABJCIDHEGF","Passed AC2","","Chocking_second","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF52537"
"2",1709597925113,"05/03/2024 00:18:45",1709576325113,-6,"04/03/2024 12:18:45",169741,4,"task-v7r7",NA,35778756,10574783,NA,"complete",NA,"65e65f24664e178c63ea88e2","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","877x404",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"ABJCIDHEGF","Passed AC2","","Chocking_second","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",2802.19999992847,2799.9,2802.19999992847,2802.19999992847,2799.9,2802.19999992847,1,2802.19999992847,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,"SUPPRF52537"
"3",1709597929175,"05/03/2024 00:18:49",1709576329175,-6,"04/03/2024 12:18:49",169741,4,"task-v7r7",NA,35778756,10574783,NA,"complete",NA,"65e65f24664e178c63ea88e2","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","877x404",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"ABJCIDHEGF","Passed AC2","","Chocking_second","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",2,"continue","",4064.6,4050.2,4064.6,4064.6,4050.2,4064.6,1,4064.6,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,"SUPPRF52537"
"4",1709597935075,"05/03/2024 00:18:55",1709576335075,-6,"04/03/2024 12:18:55",169741,4,"task-v7r7",NA,35778756,10574783,NA,"complete",NA,"65e65f24664e178c63ea88e2","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","877x404",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"ABJCIDHEGF","Passed AC2","","Chocking_second","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",3,"continue","",5914.09999992847,5899.8,5914.09999992847,5914.09999992847,5899.8,5914.09999992847,1,5914.09999992847,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,"SUPPRF52537"
"5",1709597939342,"05/03/2024 00:18:59",1709576339342,-6,"04/03/2024 12:18:59",169741,4,"task-v7r7",NA,35778756,10574783,NA,"complete",NA,"65e65f24664e178c63ea88e2","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","877x404",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"ABJCIDHEGF","Passed AC2","","Chocking_second","Spreadsheet1",1,"Task Instructions","Screen 12","1a4vu2",4,"continue","",4280.99999997616,4266.7,4280.99999997616,4280.99999997616,4266.7,4280.99999997616,1,4280.99999997616,0,0,NA,"Click To Continue","Continue Button",2,"object-2466","Task Instructions",NA,"SUPPRF52537"
"6",1709597944646,"05/03/2024 00:19:04",1709576344646,-6,"04/03/2024 12:19:04",169741,4,"task-v7r7",NA,35778756,10574783,NA,"complete",NA,"65e65f24664e178c63ea88e2","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","877x404",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"ABJCIDHEGF","Passed AC2","","Chocking_second","Spreadsheet1",1,"Task Instructions","Screen 13","q9vwda",5,"continue","",5318.69999995232,5316.6,5318.69999995232,5318.69999995232,5316.6,5318.69999995232,1,5318.69999995232,0,0,NA,"Click To Continue","Continue Button",2,"object-2989","Task Instructions",NA,"SUPPRF52537"
"7",1709597947758,"05/03/2024 00:19:07",1709576347758,-6,"04/03/2024 12:19:07",169741,4,"task-v7r7",NA,35778756,10574783,NA,"complete",NA,"65e65f24664e178c63ea88e2","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","877x404",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"ABJCIDHEGF","Passed AC2","","Chocking_second","Spreadsheet1",1,"Task Instructions","Screen 11","oyulb7",6,"continue","",3114.39999990463,3100.1,3114.39999990463,3114.39999990463,3100.1,3114.39999990463,1,3114.39999990463,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,"SUPPRF52537"
"8",1709597950253,"05/03/2024 00:19:10",1709576350253,-6,"04/03/2024 12:19:10",169741,4,"task-v7r7",NA,35778756,10574783,NA,"complete",NA,"65e65f24664e178c63ea88e2","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","877x404",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"ABJCIDHEGF","Passed AC2","","Chocking_second","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",7,"continue","",2508.99999995232,2500.2,2508.99999995232,2508.99999995232,2500.2,2508.99999995232,1,2508.99999995232,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPPRF52537"
"9",1709597953211,"05/03/2024 00:19:13",1709576353211,-6,"04/03/2024 12:19:13",169741,4,"task-v7r7",NA,35778756,10574783,NA,"complete",NA,"65e65f24664e178c63ea88e2","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","877x404",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"ABJCIDHEGF","Passed AC2","","Chocking_second","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",8,"continue","",2965.99999999999,2949.7,2965.99999999999,2965.99999999999,2949.7,2965.99999999999,1,2965.99999999999,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,"SUPPRF52537"
"10",1709597953218,"05/03/2024 00:19:13",1709576353218,-6,"04/03/2024 12:19:13",169741,4,"task-v7r7",NA,35778756,10574783,NA,"complete",NA,"65e65f24664e178c63ea88e2","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","877x404",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"ABJCIDHEGF","Passed AC2","","Chocking_second","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF52537"
"1",1709598067526,"05/03/2024 00:21:07",1709569267526,-8,"04/03/2024 08:21:07",169741,4,"task-v7r7",NA,35778788,10574802,NA,"complete",NA,"65e660eed6fc4fd464e57536","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1440x813",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"CDBEAFJGIH","Passed AC2","","Chocking_second","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF17352"
"2",1709598070892,"05/03/2024 00:21:10",1709569270892,-8,"04/03/2024 08:21:10",169741,4,"task-v7r7",NA,35778788,10574802,NA,"complete",NA,"65e660eed6fc4fd464e57536","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1440x813",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"CDBEAFJGIH","Passed AC2","","Chocking_second","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",3099.59999980926,3083.7,3099.59999980926,3099.59999980926,3083.7,3099.59999980926,1,3099.59999980926,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,"SUPPRF17352"
"3",1709598075292,"05/03/2024 00:21:15",1709569275292,-8,"04/03/2024 08:21:15",169741,4,"task-v7r7",NA,35778788,10574802,NA,"complete",NA,"65e660eed6fc4fd464e57536","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1440x813",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"CDBEAFJGIH","Passed AC2","","Chocking_second","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",2,"continue","",4415.99999995232,4400.1,4415.99999995232,4415.99999995232,4400.1,4415.99999995232,1,4415.99999995232,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,"SUPPRF17352"
"4",1709598078941,"05/03/2024 00:21:18",1709569278941,-8,"04/03/2024 08:21:18",169741,4,"task-v7r7",NA,35778788,10574802,NA,"complete",NA,"65e660eed6fc4fd464e57536","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1440x813",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"CDBEAFJGIH","Passed AC2","","Chocking_second","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",3,"continue","",3665.1,3650.1,3665.1,3665.1,3650.1,3665.1,1,3665.1,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,"SUPPRF17352"
"5",1709598083341,"05/03/2024 00:21:23",1709569283341,-8,"04/03/2024 08:21:23",169741,4,"task-v7r7",NA,35778788,10574802,NA,"complete",NA,"65e660eed6fc4fd464e57536","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1440x813",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"CDBEAFJGIH","Passed AC2","","Chocking_second","Spreadsheet1",1,"Task Instructions","Screen 12","1a4vu2",4,"continue","",4415.19999980927,4400.2,4415.19999980927,4415.19999980927,4400.2,4415.19999980927,1,4415.19999980927,0,0,NA,"Click To Continue","Continue Button",2,"object-2466","Task Instructions",NA,"SUPPRF17352"
"6",1709598088575,"05/03/2024 00:21:28",1709569288575,-8,"04/03/2024 08:21:28",169741,4,"task-v7r7",NA,35778788,10574802,NA,"complete",NA,"65e660eed6fc4fd464e57536","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1440x813",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"CDBEAFJGIH","Passed AC2","","Chocking_second","Spreadsheet1",1,"Task Instructions","Screen 13","q9vwda",5,"continue","",5249.89999990463,5233.5,5249.89999990463,5249.89999990463,5233.5,5249.89999990463,1,5249.89999990463,0,0,NA,"Click To Continue","Continue Button",2,"object-2989","Task Instructions",NA,"SUPPRF17352"
"7",1709598091474,"05/03/2024 00:21:31",1709569291474,-8,"04/03/2024 08:21:31",169741,4,"task-v7r7",NA,35778788,10574802,NA,"complete",NA,"65e660eed6fc4fd464e57536","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1440x813",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"CDBEAFJGIH","Passed AC2","","Chocking_second","Spreadsheet1",1,"Task Instructions","Screen 11","oyulb7",6,"continue","",2914.69999985695,2899.5,2914.69999985695,2914.69999985695,2899.5,2914.69999985695,1,2914.69999985695,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,"SUPPRF17352"
"8",1709598115075,"05/03/2024 00:21:55",1709569315075,-8,"04/03/2024 08:21:55",169741,4,"task-v7r7",NA,35778788,10574802,NA,"complete",NA,"65e660eed6fc4fd464e57536","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1440x813",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"CDBEAFJGIH","Passed AC2","","Chocking_second","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",7,"continue","",23617.0999999523,23601.1,23617.0999999523,23617.0999999523,23601.1,23617.0999999523,1,23617.0999999523,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPPRF17352"
"9",1709598117890,"05/03/2024 00:21:57",1709569317890,-8,"04/03/2024 08:21:57",169741,4,"task-v7r7",NA,35778788,10574802,NA,"complete",NA,"65e660eed6fc4fd464e57536","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1440x813",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"CDBEAFJGIH","Passed AC2","","Chocking_second","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",8,"continue","",2830.59999985695,2817,2830.59999985695,2830.59999985695,2817,2830.59999985695,1,2830.59999985695,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,"SUPPRF17352"
